# Residuals         
# Time              	p_rgh               	k                   	omega               
108.71505           	2.146964691911e-04	1.597039450379e-06	2.570991577599e-07
108.7165485         	2.164176486962e-04	1.597585416972e-06	2.612822206005e-07
108.718047          	2.184108457304e-04	1.597323587165e-06	2.580960699560e-07
108.7195455         	2.156722196074e-04	1.600552024218e-06	2.564749032369e-07
108.721044          	2.155581688806e-04	1.595599050398e-06	2.574765153390e-07
108.7225425         	2.130836610930e-04	1.597910917661e-06	2.570439139291e-07
108.724041          	2.134203995310e-04	1.597047425250e-06	2.552886167652e-07
108.7255395         	2.162342006146e-04	1.597968725533e-06	2.560172085918e-07
108.727038          	2.155943249138e-04	1.598040299150e-06	2.573885138444e-07
108.7285365         	2.175305535833e-04	1.596329887737e-06	2.612465947880e-07
108.730035          	2.168395532722e-04	1.596220268611e-06	2.579873122130e-07
108.7315335         	2.145538342245e-04	1.593900436890e-06	2.538121632601e-07
108.733032          	2.188420190040e-04	1.592474651199e-06	2.532910852008e-07
108.7345305         	2.128481690893e-04	1.589287994749e-06	2.531643861312e-07
108.736029          	2.132780710605e-04	1.591122820841e-06	2.553453439269e-07
108.7375275         	2.151798492894e-04	1.587989499837e-06	2.564306817370e-07
108.739026          	2.155638970852e-04	1.589465059054e-06	2.548476076852e-07
108.7405245         	2.160340091851e-04	1.590281088767e-06	2.570565860293e-07
108.742023          	2.130916098116e-04	1.586366167631e-06	2.585168134175e-07
108.7435215         	2.152281866511e-04	1.590668444203e-06	2.571043254692e-07
108.74502           	2.133282134675e-04	1.586596504291e-06	2.548180818963e-07
108.7465185         	2.150634016536e-04	1.582462508327e-06	2.545213999867e-07
108.748017          	2.130636564277e-04	1.580858585891e-06	2.547367459760e-07
108.7495155         	2.143521699271e-04	1.580060954530e-06	2.553421522636e-07
108.751014          	2.137658703959e-04	1.582428468659e-06	2.540532081789e-07
108.7525125         	2.144533988489e-04	1.579386154888e-06	2.539341294868e-07
108.754011          	2.148935148811e-04	1.577971319584e-06	2.547376046568e-07
108.7555095         	2.132271950555e-04	1.579723481322e-06	2.570930009090e-07
108.757008          	2.154758417412e-04	1.573470985566e-06	2.577206456812e-07
108.7585065         	2.124040680617e-04	1.575062832866e-06	2.550726300099e-07
108.760005          	2.107833552131e-04	1.570905762073e-06	2.532433931943e-07
108.7615035         	2.126549822015e-04	1.572720744536e-06	2.550851359319e-07
108.763002          	2.141423275455e-04	1.569811668455e-06	2.581382427115e-07
108.7645005         	2.141873042575e-04	1.566437178963e-06	2.573270399524e-07
108.765999          	2.148979934301e-04	1.564400457158e-06	2.526141176716e-07
108.7674975         	2.104833647089e-04	1.561794268217e-06	2.527896319095e-07
108.768996          	2.132725524061e-04	1.559294752080e-06	2.528885940433e-07
108.7704945         	2.132846978736e-04	1.561750407986e-06	2.523041807336e-07
108.771993          	2.102577554286e-04	1.564117570635e-06	2.538946409077e-07
108.7734915         	2.113428475430e-04	1.559435538863e-06	2.581144470470e-07
108.77499           	2.111117285405e-04	1.557196413461e-06	2.542240239277e-07
108.7764885         	2.105399393946e-04	1.556545599058e-06	2.505725393155e-07
108.777987          	2.108441156182e-04	1.553110284143e-06	2.518361143888e-07
108.7794855         	2.102280213052e-04	1.554708077335e-06	2.541651530527e-07
108.780984          	2.110339532752e-04	1.555270220859e-06	2.530551860937e-07
108.7824825         	2.121385783998e-04	1.556265152804e-06	2.533732171421e-07
108.783981          	2.135826593378e-04	1.556223088896e-06	2.554537077258e-07
108.7854795         	2.076823294820e-04	1.556037330915e-06	2.574972992596e-07
108.786978          	2.124572042267e-04	1.555197307477e-06	2.536754369855e-07
108.7884765         	2.091922882948e-04	1.550365631600e-06	2.510699229983e-07
108.789975          	2.099290707167e-04	1.553611608983e-06	2.510831291670e-07
108.7914735         	2.097769238352e-04	1.551624680950e-06	2.571473076300e-07
108.792972          	2.080685689095e-04	1.552780883534e-06	2.532993098344e-07
108.7944705         	2.120668842755e-04	1.548659313710e-06	2.497935612834e-07
108.795969          	2.094252560555e-04	1.547312577049e-06	2.515134411420e-07
108.7974675         	2.090964758017e-04	1.548161463520e-06	2.539143869228e-07
108.798966          	2.118942970622e-04	1.548252424091e-06	2.552388901084e-07
108.8004645         	2.098273999105e-04	1.549497161891e-06	2.534283556346e-07
108.801963          	2.102527996373e-04	1.550398882393e-06	2.501563959944e-07
108.8034615         	2.154033685412e-04	1.553967238779e-06	2.525115712115e-07
108.80496           	2.153876079952e-04	1.552147661747e-06	2.530739872265e-07
108.8064585         	2.122649344712e-04	1.553241772136e-06	2.553782168475e-07
108.807957          	2.134826420689e-04	1.556246191258e-06	2.552671328628e-07
108.8094555         	2.126804452975e-04	1.555686044667e-06	2.534401055542e-07
108.810954          	2.142101168536e-04	1.557380268312e-06	2.518629001921e-07
108.8124525         	2.128211537647e-04	1.561045169098e-06	2.555115111690e-07
108.813951          	2.128150040827e-04	1.561006595218e-06	2.543080023635e-07
108.8154495         	2.147176828011e-04	1.557546505453e-06	2.544588759578e-07
108.816948          	2.089241382985e-04	1.560221529227e-06	2.533474893847e-07
108.8184465         	2.092378335862e-04	1.557784469070e-06	2.555536710104e-07
108.819945          	2.152373924179e-04	1.558371555440e-06	2.538631830085e-07
108.8214435         	2.137230224479e-04	1.554776754115e-06	2.527634874446e-07
108.822942          	2.111225785111e-04	1.556426495932e-06	2.512034669859e-07
108.8244405         	2.110307919279e-04	1.558269235235e-06	2.503438453623e-07
108.825939          	2.120765208397e-04	1.559605190869e-06	2.536802161793e-07
108.8274375         	2.111310884107e-04	1.560517786914e-06	2.544996057806e-07
108.828936          	2.122962375716e-04	1.560566845678e-06	2.525883989804e-07
108.8304345         	2.119552838834e-04	1.562371531257e-06	2.550959536489e-07
108.831933          	2.110562056537e-04	1.565535712844e-06	2.547843764387e-07
108.8334315         	2.120415877710e-04	1.561838403382e-06	2.575808309816e-07
108.83493           	2.129360698968e-04	1.563632853618e-06	2.567648126619e-07
108.8364285         	2.131731236170e-04	1.564272422991e-06	2.547590027759e-07
108.837927          	2.123782105863e-04	1.562854764226e-06	2.534636219465e-07
108.8394255         	2.120328531693e-04	1.565198084208e-06	2.541635176744e-07
108.840924          	2.123633308787e-04	1.566520645270e-06	2.523092326613e-07
108.8424225         	2.094368195395e-04	1.564367870671e-06	2.537221684891e-07
108.843921          	2.118546369632e-04	1.568598002028e-06	2.581917580284e-07
108.8454195         	2.115018511795e-04	1.565729864205e-06	2.558321600732e-07
108.846918          	2.148993062374e-04	1.564556613933e-06	2.521086850718e-07
108.8484165         	2.121295245588e-04	1.563242548374e-06	2.543432813578e-07
108.849915          	2.107538398591e-04	1.565227319959e-06	2.585147234779e-07
108.8514135         	2.129588296924e-04	1.563231851659e-06	2.558338930143e-07
108.852912          	2.126111519303e-04	1.563271683990e-06	2.522513606588e-07
108.8544105         	2.118519688760e-04	1.561740507744e-06	2.520015888490e-07
108.855909          	2.127795942895e-04	1.560967000476e-06	2.508403862325e-07
108.8574075         	2.132974532874e-04	1.555334675752e-06	2.509128235569e-07
108.858906          	2.101334457790e-04	1.557013184951e-06	2.520419449135e-07
108.8604045         	2.130988868949e-04	1.558157174499e-06	2.513033532722e-07
108.861903          	2.137302850862e-04	1.558638860223e-06	2.525989053184e-07
108.8634015         	2.124726741817e-04	1.557640829258e-06	2.543113399447e-07
108.8649            	2.121798138223e-04	1.556309999852e-06	2.567340396707e-07
108.8663985         	2.119514733503e-04	1.557249712092e-06	2.540466859885e-07
108.867897          	2.111558129176e-04	1.555120159168e-06	2.519434965847e-07
108.8693955         	2.122238633694e-04	1.557073797735e-06	2.531837552072e-07
108.870894          	2.117570445597e-04	1.553292250500e-06	2.533775044588e-07
108.8723925         	2.128528996399e-04	1.552548757517e-06	2.550173256048e-07
108.873891          	2.107245917038e-04	1.556969424365e-06	2.545608405607e-07
108.8753895         	2.133842531901e-04	1.554814413655e-06	2.534713245953e-07
108.876888          	2.110331938371e-04	1.552632665747e-06	2.546809924879e-07
108.8783865         	2.100380826934e-04	1.551810936995e-06	2.537534179360e-07
108.879885          	2.113779891770e-04	1.551895142659e-06	2.550240181467e-07
108.8813835         	2.104847825630e-04	1.551901874763e-06	2.545589916502e-07
108.882882          	2.105522310596e-04	1.553052093939e-06	2.510046360621e-07
108.8843805         	2.124121802629e-04	1.553984581577e-06	2.511275020442e-07
108.885879          	2.141001681712e-04	1.551317252635e-06	2.524671223042e-07
108.8873775         	2.125952628354e-04	1.550525265454e-06	2.570353358804e-07
108.888876          	2.132190310173e-04	1.548125844802e-06	2.552650572284e-07
108.8903745         	2.140126328153e-04	1.547813716577e-06	2.520331901631e-07
108.891873          	2.111479348620e-04	1.547067609823e-06	2.513559535874e-07
108.8933715         	2.119616245290e-04	1.548122200740e-06	2.519310905906e-07
108.89487           	2.122678126467e-04	1.545454774584e-06	2.514887934302e-07
108.8963685         	2.143637463594e-04	1.543149342159e-06	2.506234088831e-07
108.897867          	2.123590838213e-04	1.545858283352e-06	2.513551738876e-07
108.8993655         	2.142940980249e-04	1.543924810163e-06	2.523885972510e-07
108.900864          	2.145964791770e-04	1.543573094725e-06	2.503909543254e-07
108.9023625         	2.136870979569e-04	1.541504101776e-06	2.509206957765e-07
108.903861          	2.102961724599e-04	1.542638766561e-06	2.540075709045e-07
108.9053595         	2.126316432920e-04	1.537032517214e-06	2.532844730624e-07
108.906858          	2.122879027915e-04	1.535296682794e-06	2.499761234266e-07
108.9083565         	2.146168348605e-04	1.536936238448e-06	2.498814959750e-07
108.909855          	2.124294983435e-04	1.533937443318e-06	2.508457330656e-07
108.9113535         	2.137025842865e-04	1.536450044403e-06	2.542057406109e-07
108.912852          	2.122956971434e-04	1.536396896695e-06	2.513845045123e-07
108.9143505         	2.142706231676e-04	1.532199376406e-06	2.478586842518e-07
108.915849          	2.123464539336e-04	1.532349898361e-06	2.466920192922e-07
108.9173475         	2.140664110918e-04	1.536006660378e-06	2.491490004932e-07
108.918846          	2.128623741322e-04	1.537063719298e-06	2.497540644966e-07
108.9203445         	2.089424945275e-04	1.531553671498e-06	2.514275612009e-07
108.921843          	2.144590520598e-04	1.533826655398e-06	2.493085029592e-07
108.9233415         	2.099068360122e-04	1.529338462285e-06	2.516711708790e-07
108.92484           	2.097962764097e-04	1.530574881952e-06	2.503068981321e-07
108.9263385         	2.114185224890e-04	1.529546037625e-06	2.470060644701e-07
108.927837          	2.120696624753e-04	1.532449305492e-06	2.461683849672e-07
108.9293355         	2.118905851761e-04	1.532485515544e-06	2.480897736401e-07
108.930834          	2.114960614704e-04	1.536335656261e-06	2.476462572985e-07
108.9323325         	2.102302330038e-04	1.533321331119e-06	2.466123328767e-07
108.933831          	2.148198107242e-04	1.531946085447e-06	2.490702958957e-07
108.9353295         	2.117604229726e-04	1.528659046800e-06	2.505036162427e-07
108.936828          	2.129384445858e-04	1.527477393372e-06	2.476199608386e-07
108.9383265         	2.093621252057e-04	1.521528447206e-06	2.457894065285e-07
108.939825          	2.094221272210e-04	1.526040817832e-06	2.441230656417e-07
108.9413235         	2.097442132183e-04	1.526261877739e-06	2.492240355017e-07
108.942822          	2.110851980972e-04	1.524665142240e-06	2.494709479690e-07
108.9443205         	2.127062963467e-04	1.519817866709e-06	2.454264808686e-07
108.945819          	2.123103387120e-04	1.518051139537e-06	2.457894578545e-07
108.9473175         	2.093513345785e-04	1.524004128819e-06	2.484027409006e-07
108.948816          	2.073574221615e-04	1.522952863731e-06	2.446721623438e-07
108.9503145         	2.101399473219e-04	1.517870459825e-06	2.421300098419e-07
108.951813          	2.079113413089e-04	1.521367954850e-06	2.436072868061e-07
108.9533115         	2.100302165912e-04	1.519426299896e-06	2.486174695323e-07
108.95481           	2.086571664624e-04	1.519801074528e-06	2.495273082481e-07
108.9563085         	2.114342449737e-04	1.518874232257e-06	2.448879081198e-07
108.957807          	2.123766920188e-04	1.519561389283e-06	2.411663478845e-07
108.9593055         	2.100819161247e-04	1.516529112938e-06	2.419563456313e-07
108.960804          	2.098627348928e-04	1.518391019175e-06	2.438410801901e-07
108.9623025         	2.110655524869e-04	1.516301138977e-06	2.446087956443e-07
108.963801          	2.125634094175e-04	1.518049368128e-06	2.458533945526e-07
108.9652995         	2.126344808078e-04	1.517383422923e-06	2.459559343994e-07
108.966798          	2.115367659738e-04	1.511903428679e-06	2.429184387858e-07
108.9682965         	2.079559483491e-04	1.516127561006e-06	2.403626736047e-07
108.969795          	2.108861743484e-04	1.517313652635e-06	2.426409154667e-07
108.9712935         	2.104749934779e-04	1.516560914072e-06	2.429133455815e-07
108.972792          	2.105184484812e-04	1.514411911984e-06	2.428458082586e-07
108.9742905         	2.110469889265e-04	1.509350751124e-06	2.423203470008e-07
108.975789          	2.124424514844e-04	1.507997724082e-06	2.449368430254e-07
108.9772875         	2.116180016018e-04	1.508464078896e-06	2.435643637460e-07
108.978786          	2.101420624894e-04	1.509360759321e-06	2.406315354223e-07
108.9802845         	2.137934413490e-04	1.508411517451e-06	2.413330434902e-07
108.981783          	2.126811949276e-04	1.508514046977e-06	2.415014035900e-07
108.9832815         	2.112515902822e-04	1.504794270190e-06	2.417662513610e-07
108.98478           	2.089846654702e-04	1.502499418947e-06	2.423291876719e-07
108.9862785         	2.126168803921e-04	1.501960242031e-06	2.442902309479e-07
108.987777          	2.124619469723e-04	1.501336061523e-06	2.403111984607e-07
108.9892755         	2.105203100062e-04	1.502798792780e-06	2.403328267646e-07
108.990774          	2.122557507935e-04	1.500117099385e-06	2.420667861560e-07
108.9922725         	2.112093668162e-04	1.496688396393e-06	2.439756049452e-07
108.993771          	2.107723107556e-04	1.496042108479e-06	2.409451074551e-07
108.9952695         	2.101981558292e-04	1.498825734952e-06	2.393247206255e-07
108.996768          	2.099986091446e-04	1.497103355418e-06	2.401640992246e-07
108.9982665         	2.108556511899e-04	1.499127557755e-06	2.432505429918e-07
108.999765          	2.090371565716e-04	1.494795389738e-06	2.414311031334e-07
109.0012635         	2.103788486296e-04	1.495007458668e-06	2.394940317358e-07
109.002762          	2.111691538483e-04	1.499836412167e-06	2.382325286556e-07
109.0042605         	2.117309034641e-04	1.499573718758e-06	2.375468685044e-07
109.005759          	2.128784588344e-04	1.501840390806e-06	2.391538058002e-07
109.0072575         	2.126575602470e-04	1.495433026666e-06	2.397757524465e-07
109.008756          	2.129812374828e-04	1.494269729635e-06	2.376701896890e-07
109.0102545         	2.124930031077e-04	1.494958226165e-06	2.390770555751e-07
109.011753          	2.119582974509e-04	1.494299839544e-06	2.416554087805e-07
109.0132515         	2.122460246401e-04	1.494379858657e-06	2.395727682133e-07
109.01475           	2.115242455171e-04	1.492127216414e-06	2.382915422539e-07
109.0162485         	2.105841335941e-04	1.487112299246e-06	2.396043522236e-07
109.017747          	2.098294920815e-04	1.489691168255e-06	2.403709744344e-07
109.0192455         	2.098141155187e-04	1.488101879333e-06	2.395208295750e-07
109.020744          	2.113899215993e-04	1.486417597581e-06	2.379236785387e-07
109.0222425         	2.086700505523e-04	1.485058809363e-06	2.375474468471e-07
109.023741          	2.118589047070e-04	1.485835912935e-06	2.369246331802e-07
109.0252395         	2.109651346214e-04	1.487028571819e-06	2.408750588096e-07
109.026738          	2.113984820379e-04	1.484815030619e-06	2.405384597716e-07
109.0282365         	2.104025170995e-04	1.482695975771e-06	2.398716453194e-07
109.029735          	2.136794401901e-04	1.486694282229e-06	2.391656034621e-07
109.0312335         	2.096838574583e-04	1.485651224628e-06	2.399808701544e-07
109.032732          	2.094436196474e-04	1.486159183314e-06	2.404680727086e-07
109.0342305         	2.109542155334e-04	1.485637462322e-06	2.405324814907e-07
109.035729          	2.102945184931e-04	1.484258847177e-06	2.399834209578e-07
109.0372275         	2.145462552342e-04	1.482156480535e-06	2.382719738863e-07
109.038726          	2.118007257565e-04	1.484460260310e-06	2.395932246375e-07
109.0402245         	2.133561897400e-04	1.483451236209e-06	2.437722312178e-07
109.041723          	2.144601924604e-04	1.482730807124e-06	2.402284536388e-07
109.0432215         	2.113386762682e-04	1.482810637752e-06	2.379067895746e-07
109.04472           	2.144932860245e-04	1.478427677676e-06	2.398752094749e-07
109.0462185         	2.080517998013e-04	1.478073326718e-06	2.394464482103e-07
109.047717          	2.133042292146e-04	1.477613444355e-06	2.415135605768e-07
109.0492155         	2.092795171241e-04	1.479135710991e-06	2.419729256173e-07
109.050714          	2.107932265226e-04	1.479208404911e-06	2.396781848126e-07
109.0522125         	2.075419804581e-04	1.479753022515e-06	2.396923842424e-07
109.053711          	2.120499784554e-04	1.478180257293e-06	2.397786137742e-07
109.0552095         	2.082796603579e-04	1.478298119469e-06	2.419277702526e-07
109.056708          	2.094161022262e-04	1.478032845073e-06	2.396967888076e-07
109.0582065         	2.111311919532e-04	1.474952906665e-06	2.373510350771e-07
109.059705          	2.107650339805e-04	1.475510915152e-06	2.369501139552e-07
109.0612035         	2.115936175365e-04	1.477568108024e-06	2.381931987649e-07
109.062702          	2.121677313562e-04	1.475751185637e-06	2.378373137632e-07
109.0642005         	2.129023603926e-04	1.477833689474e-06	2.394101830922e-07
109.065699          	2.151851312979e-04	1.474033740261e-06	2.422283228463e-07
109.0671975         	2.130788625429e-04	1.470176253713e-06	2.404049310314e-07
109.068696          	2.122503797421e-04	1.470194596605e-06	2.373845738510e-07
109.0701945         	2.106656012979e-04	1.471361239573e-06	2.386785011744e-07
109.071693          	2.108842822034e-04	1.474185850591e-06	2.382985341429e-07
109.0731915         	2.143196685545e-04	1.477655695679e-06	2.426150588917e-07
109.07469           	2.161375329606e-04	1.472620245237e-06	2.389661099739e-07
109.0761885         	2.102239747555e-04	1.471968701096e-06	2.371650105458e-07
109.077687          	2.117121131046e-04	1.471533123875e-06	2.377947722040e-07
109.0791855         	2.121949083930e-04	1.468042111635e-06	2.383767189611e-07
109.080684          	2.114077042824e-04	1.465500615814e-06	2.382227779242e-07
109.0821825         	2.152657649859e-04	1.466477292910e-06	2.374869151220e-07
109.083681          	2.132896834309e-04	1.466861992592e-06	2.344566045820e-07
109.0851795         	2.110417314222e-04	1.465532794556e-06	2.379433121379e-07
109.086678          	2.101310047563e-04	1.461920888089e-06	2.405937793298e-07
109.0881765         	2.115567508011e-04	1.458745989089e-06	2.390671248572e-07
109.089675          	2.108176663219e-04	1.459527325612e-06	2.356093396888e-07
109.0911735         	2.120118455311e-04	1.459724748482e-06	2.363568190198e-07
109.092672          	2.093410364757e-04	1.459114927287e-06	2.355927394241e-07
109.0941705         	2.127496080577e-04	1.458186341511e-06	2.365105216757e-07
109.095669          	2.125592490588e-04	1.453579013673e-06	2.389745029372e-07
109.0971675         	2.119418766333e-04	1.454075796436e-06	2.421061285446e-07
109.098666          	2.123464266821e-04	1.455336029349e-06	2.387160047719e-07
109.1001645         	2.119345540430e-04	1.453786813710e-06	2.357386597690e-07
109.101663          	2.139373028254e-04	1.453993940930e-06	2.363149338141e-07
109.1031615         	2.109714278967e-04	1.456856829693e-06	2.392108207749e-07
109.10466           	2.144725989304e-04	1.453354200007e-06	2.408336553752e-07
109.1061585         	2.116200267257e-04	1.455568552767e-06	2.384920112293e-07
109.107657          	2.142185208687e-04	1.450555236220e-06	2.358755965199e-07
109.1091555         	2.110162332277e-04	1.452444349304e-06	2.392421489856e-07
109.110654          	2.125690959584e-04	1.448146734983e-06	2.391409959881e-07
109.1121525         	2.091865700029e-04	1.445641601076e-06	2.366872296924e-07
109.113651          	2.135893226835e-04	1.445639224339e-06	2.341703423031e-07
109.1151495         	2.116020641606e-04	1.446514270456e-06	2.363562192982e-07
109.116648          	2.092137653453e-04	1.446591748478e-06	2.367583423884e-07
109.1181465         	2.093885919592e-04	1.443388711199e-06	2.385481597339e-07
109.119645          	2.088808586398e-04	1.443898397842e-06	2.340524127249e-07
109.1211435         	2.127341061258e-04	1.445656678372e-06	2.318861611798e-07
109.122642          	2.119399358281e-04	1.445659973125e-06	2.346438900751e-07
109.1241405         	2.106050602119e-04	1.447302944893e-06	2.368228864992e-07
109.125639          	2.111571534882e-04	1.440758618325e-06	2.377261940121e-07
109.1271375         	2.129730490318e-04	1.441230080590e-06	2.362687088473e-07
109.128636          	2.126016878304e-04	1.440449835943e-06	2.331546891936e-07
109.1301345         	2.115360875843e-04	1.438292737445e-06	2.343368470919e-07
109.131633          	2.124585241608e-04	1.436642515477e-06	2.331814998039e-07
109.1331315         	2.159124380849e-04	1.434704447953e-06	2.365366659843e-07
109.13463           	2.126537649736e-04	1.430478519736e-06	2.341785209360e-07
109.1361285         	2.123762024731e-04	1.430072214012e-06	2.310660866210e-07
109.137627          	2.114863081248e-04	1.425210650440e-06	2.310076616804e-07
109.1391255         	2.085436407301e-04	1.427183578824e-06	2.336675316517e-07
109.140624          	2.100826985768e-04	1.424714453026e-06	2.346269982130e-07
109.1421225         	2.106425247721e-04	1.421653868325e-06	2.382688378798e-07
109.143621          	2.119447535030e-04	1.424799503411e-06	2.340225684394e-07
109.1451195         	2.113785187130e-04	1.422197850983e-06	2.302818774290e-07
109.146618          	2.111900892366e-04	1.420920385321e-06	2.326773638136e-07
109.1481165         	2.099163057464e-04	1.424184299207e-06	2.340643003067e-07
109.149615          	2.128488269154e-04	1.419996367629e-06	2.324301332936e-07
109.1511135         	2.099604022939e-04	1.422441495137e-06	2.343446224090e-07
109.152612          	2.112324635600e-04	1.418423787323e-06	2.375322117244e-07
109.1541105         	2.095815259590e-04	1.417977709795e-06	2.356318616418e-07
109.155609          	2.103662121150e-04	1.417396559111e-06	2.322238899016e-07
109.1571075         	2.098726662000e-04	1.417699789426e-06	2.311462244878e-07
109.158606          	2.123691764789e-04	1.416742716936e-06	2.326122880690e-07
109.1601045         	2.118312483642e-04	1.416413394837e-06	2.333533450406e-07
109.161603          	2.102651234211e-04	1.417258629803e-06	2.325115185555e-07
109.1631015         	2.110908815933e-04	1.416256105398e-06	2.339148703582e-07
109.1646            	2.107703668862e-04	1.419140877595e-06	2.333139704385e-07
109.1660985         	2.150022146795e-04	1.418712613113e-06	2.348879770215e-07
109.167597          	2.151184937170e-04	1.419114185329e-06	2.346115258063e-07
109.1690955         	2.135900346261e-04	1.419206405638e-06	2.341380821249e-07
109.170594          	2.138262235002e-04	1.418718717340e-06	2.331221718909e-07
109.1720925         	2.131038451771e-04	1.422177843398e-06	2.343291178239e-07
109.173591          	2.123457433744e-04	1.423627017314e-06	2.368540295494e-07
109.1750895         	2.126536477207e-04	1.421814414251e-06	2.352687009374e-07
109.176588          	2.104322281171e-04	1.421944895412e-06	2.317001269877e-07
109.1780865         	2.136547361277e-04	1.422195761305e-06	2.324713112751e-07
109.179585          	2.135302530552e-04	1.424770955294e-06	2.334353560622e-07
109.1810835         	2.115745505473e-04	1.426766739466e-06	2.330204204873e-07
109.182582          	2.159414768681e-04	1.421633877599e-06	2.322029047911e-07
109.1840805         	2.117613213036e-04	1.423718286350e-06	2.323575287246e-07
109.185579          	2.160336548905e-04	1.423689929540e-06	2.327548079363e-07
109.1870775         	2.155332817106e-04	1.420366259305e-06	2.376406811603e-07
109.188576          	2.137270372089e-04	1.419342999894e-06	2.358646343146e-07
109.1900745         	2.148701845932e-04	1.418851541399e-06	2.314797379368e-07
109.191573          	2.135731162675e-04	1.414015430407e-06	2.286878897912e-07
109.1930715         	2.144756055899e-04	1.414412076168e-06	2.322030390516e-07
109.19457           	2.147631981533e-04	1.414419312623e-06	2.362743882197e-07
109.1960685         	2.125972629045e-04	1.413888646565e-06	2.337558056307e-07
109.197567          	2.144103122598e-04	1.412782055337e-06	2.310732039593e-07
109.1990655         	2.127722642430e-04	1.412752583510e-06	2.320112133212e-07
109.200564          	2.137549125775e-04	1.410549049697e-06	2.317647954232e-07
109.2020625         	2.128483751190e-04	1.409299789000e-06	2.346268826527e-07
109.203561          	2.162140436440e-04	1.406477176799e-06	2.329615243395e-07
109.2050595         	2.130423629615e-04	1.408291788272e-06	2.315591049986e-07
109.206558          	2.131464038864e-04	1.406849762482e-06	2.290891190189e-07
109.2080565         	2.138133764393e-04	1.409872357926e-06	2.298338247098e-07
109.209555          	2.111602682829e-04	1.402224862801e-06	2.319667303132e-07
109.2110535         	2.133560155509e-04	1.401560585454e-06	2.294716364986e-07
109.212552          	2.131776814519e-04	1.404704592527e-06	2.284636758053e-07
109.2140505         	2.124113891086e-04	1.402659163595e-06	2.289183880857e-07
109.215549          	2.141653247402e-04	1.404427621279e-06	2.300177083346e-07
109.2170475         	2.136646067194e-04	1.404729775208e-06	2.357345806974e-07
109.218546          	2.125485893648e-04	1.407407486236e-06	2.316981513957e-07
109.2200445         	2.114067622601e-04	1.408108538828e-06	2.292428173433e-07
109.221543          	2.129370907601e-04	1.411332843566e-06	2.300301985170e-07
109.2230415         	2.121481139283e-04	1.413525239787e-06	2.325077516998e-07
109.22454           	2.127847131789e-04	1.413071394599e-06	2.341627225942e-07
109.2260385         	2.139010866100e-04	1.411482133407e-06	2.302434064409e-07
109.227537          	2.104328046471e-04	1.413990414854e-06	2.279974685520e-07
109.2290355         	2.114229504877e-04	1.411042028921e-06	2.285049719019e-07
109.230534          	2.159082244407e-04	1.413179683955e-06	2.299563016620e-07
109.2320325         	2.128623847397e-04	1.411471176600e-06	2.325943711415e-07
109.233531          	2.125173226271e-04	1.410675444175e-06	2.288826539236e-07
109.2350295         	2.142729904919e-04	1.411782403251e-06	2.269820508285e-07
109.236528          	2.117383242149e-04	1.412209048798e-06	2.281539386596e-07
109.2380265         	2.114593332407e-04	1.411144581441e-06	2.329854249416e-07
109.239525          	2.107087322513e-04	1.414518894569e-06	2.300369719289e-07
109.2410235         	2.145301487754e-04	1.414681327580e-06	2.261793399273e-07
109.242522          	2.130828633269e-04	1.413129868680e-06	2.253639282424e-07
109.2440205         	2.112881646160e-04	1.415556357687e-06	2.272496431108e-07
109.245519          	2.129100408004e-04	1.415460292714e-06	2.292622541575e-07
109.2470175         	2.128404869477e-04	1.414968397870e-06	2.289695509114e-07
109.248516          	2.154683200682e-04	1.415866544681e-06	2.267515939525e-07
109.2500145         	2.100528145708e-04	1.416285829641e-06	2.253452851280e-07
109.251513          	2.076784807149e-04	1.415138786679e-06	2.243473364831e-07
109.2530115         	2.109105082539e-04	1.417187260418e-06	2.268664642927e-07
109.25451           	2.091732902252e-04	1.417853967822e-06	2.265234673246e-07
109.2560085         	2.086504872696e-04	1.415172696305e-06	2.298094719611e-07
109.257507          	2.107058490093e-04	1.419721848188e-06	2.287580002379e-07
109.2590055         	2.110893429476e-04	1.419402659397e-06	2.265513714541e-07
109.260504          	2.127965145721e-04	1.419559190939e-06	2.262857694180e-07
109.2620025         	2.107376683950e-04	1.419436639135e-06	2.268860932062e-07
109.263501          	2.125931781669e-04	1.414734448886e-06	2.283079015926e-07
109.2649995         	2.120999225628e-04	1.413055131280e-06	2.249164598030e-07
109.266498          	2.116177875477e-04	1.414214763029e-06	2.240725936287e-07
109.2679965         	2.146069330545e-04	1.411229132776e-06	2.262177272692e-07
109.269495          	2.134981926124e-04	1.411820333160e-06	2.253316917971e-07
109.2709935         	2.123776811972e-04	1.413730856227e-06	2.265067106464e-07
109.272492          	2.165679363962e-04	1.414372614500e-06	2.248680748359e-07
109.2739905         	2.145929149534e-04	1.413295918897e-06	2.264758630562e-07
109.275489          	2.112091028534e-04	1.416197146660e-06	2.255523982750e-07
109.2769875         	2.118059097607e-04	1.415238612714e-06	2.257483624213e-07
109.278486          	2.143806587315e-04	1.418755864842e-06	2.256437035931e-07
109.2799845         	2.107198321343e-04	1.416929969663e-06	2.246491407656e-07
109.281483          	2.110921500547e-04	1.416050291333e-06	2.233445511383e-07
109.2829815         	2.109503045495e-04	1.420578084769e-06	2.266032814535e-07
109.28448           	2.123304440373e-04	1.419025155113e-06	2.289439146070e-07
109.2859785         	2.109117808000e-04	1.421023108461e-06	2.281909736857e-07
