# Residuals         
# Time              	p_rgh               	k                   	omega               
498.6867159004      	1.054849650555e-04	1.925054560928e-06	5.742853171551e-07
498.6918108004      	1.043934398302e-04	1.930160368120e-06	5.438419860509e-07
498.6969057004      	1.036990311340e-04	1.913191552821e-06	5.653893828473e-07
498.7020006004      	1.061782057525e-04	1.913877575694e-06	5.689796181041e-07
498.7070955004      	1.071751462418e-04	1.910746495347e-06	5.718528315879e-07
498.7121904004      	1.062283182298e-04	1.913727452686e-06	5.417569404877e-07
498.7172853004      	1.063722836855e-04	1.920056295728e-06	5.698351060964e-07
498.7223802004      	1.040522114157e-04	1.916819544205e-06	5.762314400705e-07
498.7274751004      	1.043822220099e-04	1.917039103371e-06	5.448211984736e-07
498.7325700004      	1.034961186655e-04	1.911204556223e-06	5.676724775466e-07
498.7376649004      	1.029313916425e-04	1.901325712891e-06	5.697128054548e-07
498.7427598004      	1.019519793576e-04	1.876167733750e-06	5.673779179940e-07
498.7478547004      	1.016268627238e-04	1.867163585396e-06	5.683934411166e-07
498.7529496004      	1.018491162582e-04	1.870949190401e-06	5.689911752662e-07
498.7580445004      	1.030791857102e-04	1.871177296402e-06	5.726509772735e-07
498.7631394004      	1.030133513318e-04	1.895903686146e-06	5.462948870988e-07
498.7682343004      	1.040135594908e-04	1.919024303005e-06	5.800331452984e-07
498.7733292004      	1.057762609252e-04	1.931788316286e-06	5.606278204302e-07
498.7784241004      	1.062213838847e-04	1.942781795865e-06	5.893608228771e-07
498.7835190004      	1.052745405277e-04	1.942221291354e-06	5.967987750913e-07
498.7886139004      	1.053521297575e-04	1.943398777803e-06	5.635939757914e-07
498.7937088004      	1.042224335385e-04	1.938918874785e-06	5.838432852949e-07
498.7988037004      	1.050837919465e-04	1.922144798117e-06	5.530036697467e-07
498.8038986004      	1.036297695739e-04	1.946491043950e-06	5.823219455982e-07
498.8089935004      	1.046250694310e-04	1.943917601529e-06	5.912073979363e-07
498.8140884004      	1.037854417339e-04	1.955409570859e-06	5.608680917740e-07
498.8191833004      	1.044002623135e-04	1.958391469822e-06	5.862652892929e-07
498.8242782004      	1.035568142002e-04	1.964766839231e-06	5.612158970122e-07
498.8293731004      	1.026145232723e-04	1.962831798792e-06	5.871972153749e-07
498.8344680004      	1.039084986243e-04	1.941380360304e-06	5.935768152352e-07
498.8395629004      	1.047155871948e-04	1.918408534476e-06	5.588769800695e-07
498.8446578004      	1.051093317799e-04	1.938925469552e-06	5.849099764567e-07
498.8497527004      	1.051942425754e-04	1.930145325264e-06	5.905366328598e-07
498.8548476004      	1.046205086193e-04	1.922173951175e-06	5.543483200619e-07
498.8599425004      	1.032663975995e-04	1.906382986708e-06	5.767524100665e-07
498.8650374004      	1.025397200295e-04	1.893669895170e-06	5.858718467076e-07
498.8701323004      	1.034147987615e-04	1.897565264647e-06	5.553007672422e-07
498.8752272004      	1.039463264025e-04	1.890018187034e-06	5.798347410057e-07
498.8803221004      	1.038897472443e-04	1.893932691099e-06	5.911072233582e-07
498.8854170004      	1.047497549750e-04	1.904401926716e-06	5.533361759495e-07
498.8905119004      	1.042237252572e-04	1.906533636555e-06	5.783749048944e-07
498.8956068004      	1.051175786719e-04	1.898604065843e-06	5.819863160629e-07
498.9007017004      	1.041829312785e-04	1.883347659240e-06	5.444639942691e-07
498.9057966004      	1.037742535385e-04	1.873946537126e-06	5.716554354543e-07
498.9108915004      	1.038171591097e-04	1.864805927254e-06	5.764667720998e-07
498.9159864004      	1.033775373610e-04	1.857364066568e-06	5.763686117293e-07
498.9210813004      	1.049690210921e-04	1.848574567141e-06	5.399184123494e-07
498.9261762004      	1.046217769959e-04	1.853071597220e-06	5.642365110782e-07
498.9312711004      	1.049112776715e-04	1.850483562015e-06	5.679322050063e-07
498.9363660004      	1.066321392770e-04	1.846553296661e-06	5.332548595228e-07
498.9414609004      	1.069017608339e-04	1.842413560706e-06	5.576371006611e-07
498.9465558004      	1.053178370518e-04	1.840649448073e-06	5.623555188831e-07
498.9516507004      	1.062622113886e-04	1.831325670328e-06	5.302845314221e-07
498.9567456004      	1.059442039474e-04	1.835134720075e-06	5.559989785877e-07
498.9618405004      	1.044533435713e-04	1.838327896589e-06	5.646951576556e-07
498.9669354004      	1.047993396398e-04	1.845130838432e-06	5.696675167414e-07
498.9720303004      	1.030076559436e-04	1.842963775221e-06	5.367720933056e-07
498.9771252004      	1.031992040097e-04	1.839222883694e-06	5.642883275469e-07
498.9822201004      	1.022851258826e-04	1.831539661141e-06	5.794143381560e-07
498.9873150004      	1.026341858497e-04	1.839136762403e-06	5.499369207108e-07
498.9924099004      	1.019971758702e-04	1.843721918381e-06	5.792107898911e-07
498.9975048004      	1.029674924948e-04	1.837991456484e-06	5.476671913354e-07
499.0025997004      	1.019615955872e-04	1.828830666248e-06	5.676652426063e-07
499.0076946004      	9.911240622138e-05	1.828828676862e-06	5.738085926082e-07
499.0127895004      	9.986525431773e-05	1.839332145330e-06	5.408028512923e-07
499.0178844004      	1.001791543563e-04	1.856855150299e-06	5.640675028315e-07
499.0229793004      	1.015978181060e-04	1.847368467822e-06	5.695655938772e-07
499.0280742004      	1.015912528563e-04	1.852464494844e-06	5.357153534227e-07
499.0331691004      	1.026633161079e-04	1.845541492677e-06	5.619358486164e-07
499.0382640004      	1.048472577928e-04	1.846071660853e-06	5.752572676408e-07
499.0433589004      	1.048992417144e-04	1.839610448308e-06	5.383735739066e-07
499.0484538004      	1.038894930919e-04	1.839774874185e-06	5.656334653568e-07
499.0535487004      	1.039751751704e-04	1.837356861938e-06	5.763343199128e-07
499.0586436004      	1.048572396852e-04	1.834323062324e-06	5.454175532894e-07
499.0637385004      	1.041663824367e-04	1.836812120685e-06	5.728509315102e-07
499.0688334004      	1.031339979818e-04	1.842591837771e-06	5.835310591440e-07
499.0739283004      	1.023734166049e-04	1.839630612741e-06	5.488740951562e-07
499.0790232004      	1.022058059664e-04	1.837989084262e-06	5.715785280086e-07
499.0841181004      	1.024996296618e-04	1.836342501463e-06	5.772316857360e-07
499.0892130004      	1.029662352964e-04	1.837636461165e-06	5.394536080218e-07
499.0943079004      	1.020375517830e-04	1.837800158746e-06	5.654931020449e-07
499.0994028004      	1.018652060289e-04	1.831805428688e-06	5.701516830274e-07
499.1044977004      	1.025913583192e-04	1.839975996222e-06	5.404347498374e-07
499.1095926004      	1.016820610128e-04	1.857003172269e-06	5.689329710479e-07
499.1146875004      	1.020658367964e-04	1.849985926258e-06	5.731256984102e-07
499.1197824004      	1.029372726544e-04	1.861548152737e-06	5.390697928451e-07
499.1248773004      	1.038710917328e-04	1.856315432677e-06	5.651608958399e-07
499.1299722004      	1.047509502376e-04	1.835140376812e-06	5.659171479119e-07
499.1350671004      	1.062307825349e-04	1.828229997928e-06	5.326978962295e-07
499.1401620004      	1.064292045168e-04	1.817377479459e-06	5.598666123293e-07
499.1452569004      	1.045969523005e-04	1.812414811714e-06	5.708574538442e-07
499.1503518004      	1.043270166853e-04	1.818040783230e-06	5.388462341785e-07
499.1554467004      	1.026842237007e-04	1.817777810306e-06	5.667608160495e-07
499.1605416004      	1.026252476080e-04	1.814796657257e-06	5.311052079893e-07
499.1656365004      	1.017437212426e-04	1.817906845116e-06	5.638379531948e-07
499.1707314004      	1.016133560196e-04	1.826189377035e-06	5.359486554762e-07
499.1758263004      	1.019657905596e-04	1.835986277831e-06	5.711771717066e-07
499.1809212004      	1.001991580497e-04	1.836490686391e-06	5.855692990794e-07
499.1860161004      	1.006749181378e-04	1.851917061233e-06	5.599648798872e-07
499.1911110004      	9.994960552586e-05	1.878309860550e-06	5.861489915832e-07
499.1962059004      	9.820372307837e-05	1.914337865735e-06	5.686991511910e-07
499.2013008004      	9.881912534360e-05	1.919652944685e-06	5.883821909625e-07
499.2063957004      	9.770725733912e-05	1.920423587792e-06	5.586825120379e-07
499.2114906004      	9.657516285315e-05	1.917538359325e-06	5.776279973939e-07
499.2165855004      	9.563061775602e-05	1.897617010508e-06	5.446331799585e-07
499.2216804004      	9.694276334477e-05	1.874240983905e-06	5.629875016315e-07
499.2267753004      	9.690782922516e-05	1.843654115309e-06	5.273911807591e-07
499.2318702004      	9.620479081326e-05	1.828137282828e-06	5.494237108132e-07
499.2369651004      	9.747033956916e-05	1.835577276157e-06	5.315185278195e-07
499.2420600004      	9.843851591281e-05	1.846933306658e-06	5.633202172197e-07
499.2471549004      	9.857845937838e-05	1.854038741998e-06	5.403475314655e-07
499.2522498004      	9.987037242546e-05	1.867747652294e-06	5.693922784435e-07
499.2573447004      	9.971581693009e-05	1.886380846863e-06	5.500263752360e-07
499.2624396004      	1.011824103856e-04	1.885567598968e-06	5.759231965120e-07
499.2675345004      	1.015188883979e-04	1.872912614709e-06	5.450796278068e-07
499.2726294004      	1.012508373174e-04	1.875462403966e-06	5.718067063084e-07
499.2777243004      	1.012217992455e-04	1.869549072774e-06	5.408939994462e-07
499.2828192004      	9.953748665841e-05	1.864293201868e-06	5.663455526417e-07
499.2879141004      	9.830985996468e-05	1.867081211922e-06	5.387869073895e-07
499.2930090004      	9.920943057194e-05	1.862608455402e-06	5.639512031635e-07
499.2981039004      	9.943117563070e-05	1.862118759250e-06	5.351735122276e-07
499.3031988004      	9.949706224439e-05	1.842335535005e-06	5.643514679734e-07
499.3082937004      	1.001702844682e-04	1.840909129998e-06	5.375512644846e-07
499.3133886004      	1.006667545852e-04	1.862557284482e-06	5.748387892269e-07
499.3184835004      	1.012203902641e-04	1.860015494471e-06	5.464147325417e-07
499.3235784004      	1.009877562556e-04	1.902805698540e-06	5.842540713964e-07
499.3286733004      	1.009023054666e-04	1.890356076745e-06	5.528156802233e-07
499.3337682004      	1.012667756249e-04	1.909687822846e-06	5.885231355577e-07
499.3388631004      	1.020589925298e-04	1.916752525354e-06	5.661223217935e-07
499.3439580004      	1.022931634412e-04	1.915044897901e-06	6.022593712842e-07
499.3490529004      	1.019011424886e-04	1.908894877061e-06	5.680229518301e-07
499.3541478004      	1.017118248333e-04	1.927073380231e-06	5.994594765293e-07
499.3592427004      	1.017661643758e-04	1.890692439256e-06	5.643574798250e-07
499.3643376004      	1.031793497673e-04	1.906506598973e-06	5.941205093958e-07
499.3694325004      	1.017205915761e-04	1.885837060713e-06	5.604413223557e-07
499.3745274004      	1.016345274021e-04	1.887673384802e-06	5.933752580511e-07
499.3796223004      	1.014740742453e-04	1.872361545911e-06	5.560765105439e-07
499.3847172004      	1.036505301809e-04	1.866255510160e-06	5.961013982854e-07
499.3898121004      	1.046479195758e-04	1.877524024270e-06	5.667989596244e-07
499.3949070004      	1.043986133657e-04	1.868478145178e-06	5.996583888549e-07
499.4000019004      	1.054046693562e-04	1.880753721768e-06	5.722645643078e-07
499.4050968004      	1.041076722260e-04	1.880320764267e-06	6.003827915883e-07
499.4101917004      	1.037405539811e-04	1.885488998044e-06	5.711603217080e-07
499.4152866004      	1.032868304615e-04	1.904577192390e-06	6.044205724570e-07
499.4203815004      	1.047573704839e-04	1.899597112797e-06	5.700644008938e-07
499.4254764004      	1.048645246240e-04	1.892855044419e-06	6.033598577215e-07
499.4305713004      	1.057466823942e-04	1.911673090320e-06	5.709366481002e-07
499.4356662004      	1.071636962166e-04	1.893762543314e-06	5.967036916657e-07
499.4407611004      	1.076265509317e-04	1.897212330924e-06	5.716219898123e-07
499.4458560004      	1.098483082675e-04	1.908450633048e-06	5.745951941271e-07
499.4509509004      	1.096188803449e-04	1.909207935520e-06	6.152285364435e-07
499.4560458004      	1.083802366471e-04	1.905254749837e-06	5.830261089614e-07
499.4611407004      	1.049928256063e-04	1.934897910232e-06	5.772128831836e-07
499.4662356004      	1.054339775739e-04	1.925309097331e-06	6.096250372243e-07
499.4713305004      	1.044332938617e-04	1.876250872247e-06	5.703466704929e-07
499.4764254004      	1.049997041006e-04	1.877712566104e-06	6.070754800448e-07
499.4815203004      	1.067151442003e-04	1.884272072456e-06	5.772171892566e-07
499.4866152004      	1.062323642492e-04	1.873035062640e-06	6.076403364772e-07
499.4917101004      	1.069965412386e-04	1.855300250991e-06	5.760037274606e-07
499.4968050004      	1.065104458048e-04	1.878912277460e-06	5.730943702292e-07
499.5018999004      	1.085745657647e-04	1.859821842120e-06	6.108643062029e-07
499.5069948004      	1.065791613251e-04	1.860982844013e-06	5.832352279832e-07
499.5120897004      	1.062511378769e-04	1.869820674855e-06	6.174404042713e-07
499.5171846004      	1.066904627495e-04	1.858531687332e-06	5.802713766670e-07
499.5222795004      	1.082025570749e-04	1.861582111329e-06	6.142507104437e-07
499.5273744004      	1.075332307179e-04	1.864326715517e-06	5.883642745103e-07
499.5324693004      	1.076934221815e-04	1.856433454970e-06	6.128318217229e-07
499.5375642004      	1.072006529303e-04	1.887375968603e-06	5.919276633897e-07
499.5426591004      	1.048994013760e-04	1.876764345933e-06	5.809798586455e-07
499.5477540004      	1.043470042378e-04	1.884921265334e-06	6.204801365599e-07
499.5528489004      	1.039868639665e-04	1.869687309815e-06	5.908473409959e-07
499.5579438004      	1.047078562736e-04	1.870649687640e-06	6.189922271350e-07
499.5630387004      	1.049924682436e-04	1.895121936817e-06	6.018282432441e-07
499.5681336004      	1.052177034122e-04	1.878143335823e-06	6.235730340897e-07
499.5732285004      	1.052394975084e-04	1.881477715680e-06	5.967762269819e-07
499.5783234004      	1.051224126215e-04	1.880477493914e-06	6.206495589274e-07
499.5834183004      	1.046407002757e-04	1.879849061045e-06	5.912082595697e-07
499.5885132004      	1.059416826872e-04	1.883854853602e-06	6.185215167671e-07
499.5936081004      	1.070817212189e-04	1.879640090725e-06	5.859462891756e-07
499.5987030004      	1.066678588748e-04	1.858803254516e-06	6.163331521768e-07
499.6037979004      	1.066806176898e-04	1.842082923659e-06	5.800351876813e-07
499.6088928004      	1.069171342261e-04	1.839173091495e-06	6.081382364674e-07
499.6139877004      	1.054609142879e-04	1.837692633440e-06	5.828989812040e-07
499.6190826004      	1.054769050373e-04	1.811892365908e-06	6.058132397377e-07
499.6241775004      	1.062071534202e-04	1.836813936247e-06	5.844748369289e-07
499.6292724004      	1.061933891210e-04	1.851144712390e-06	6.148334623149e-07
499.6343673004      	1.066164552302e-04	1.861689027691e-06	5.877316233179e-07
499.6394622004      	1.069298865048e-04	1.881899096586e-06	6.209206283623e-07
499.6445571004      	1.091166498515e-04	1.865525515228e-06	5.846214229949e-07
499.6496520004      	1.102347468820e-04	1.891583193565e-06	6.156593997658e-07
499.6547469004      	1.087620589859e-04	1.831757031490e-06	5.756219040441e-07
499.6598418004      	1.078178314410e-04	1.845532202253e-06	6.038944724377e-07
499.6649367004      	1.051064022864e-04	1.836998343197e-06	5.719514605670e-07
499.6700316004      	1.045369158456e-04	1.831527586841e-06	5.990305262934e-07
499.6751265004      	1.049649192434e-04	1.824881853348e-06	5.673451602976e-07
499.6802214004      	1.049763523240e-04	1.829062844405e-06	5.945420936355e-07
499.6853163004      	1.024340029579e-04	1.824451993146e-06	5.601809186235e-07
499.6904112004      	1.017148329165e-04	1.837033275252e-06	5.893481693759e-07
499.6955061004      	1.010633667427e-04	1.830973579996e-06	5.644816549053e-07
499.7006010004      	1.015205299409e-04	1.842506959268e-06	5.973879152274e-07
499.7056959004      	1.005239668242e-04	1.858104222836e-06	5.735181467278e-07
499.7107908004      	1.012244990731e-04	1.853584326233e-06	5.966606558342e-07
499.7158857004      	1.021435580396e-04	1.830245698827e-06	5.637282397044e-07
499.7209806004      	1.032923813634e-04	1.825991000428e-06	5.859976110676e-07
499.7260755004      	1.021891838131e-04	1.824908279337e-06	5.552509958778e-07
499.7311704004      	1.014896261914e-04	1.820466342732e-06	5.800357943768e-07
499.7362653004      	1.008394394938e-04	1.801416967865e-06	5.482394077815e-07
499.7413602004      	1.004412868206e-04	1.796333735907e-06	5.733844321281e-07
499.7464551004      	1.024725147069e-04	1.782267980514e-06	5.753208540156e-07
499.7515500004      	1.031045726098e-04	1.773598600131e-06	5.411252291348e-07
499.7566449004      	1.048079218420e-04	1.767632702933e-06	5.632023977957e-07
499.7617398004      	1.038220840531e-04	1.768935359158e-06	5.732779187000e-07
499.7668347004      	1.042171641578e-04	1.756911064863e-06	5.418300183027e-07
499.7719296004      	1.027279438346e-04	1.784367354901e-06	5.748636438598e-07
499.7770245004      	1.019331389701e-04	1.787151896886e-06	5.846398166767e-07
499.7821194004      	1.004424110162e-04	1.776165140749e-06	5.800239140441e-07
499.7872143004      	9.829677584630e-05	1.764825024156e-06	5.426446135162e-07
499.7923092004      	9.817453713890e-05	1.756934779353e-06	5.636946308062e-07
499.7974041004      	9.669827669843e-05	1.747676179343e-06	5.640089210280e-07
499.8024990004      	9.759790002247e-05	1.760884873405e-06	5.719545810471e-07
499.8075939004      	9.798518651332e-05	1.754412787550e-06	5.379841991767e-07
499.8126888004      	1.019109273025e-04	1.769624916726e-06	5.615681321642e-07
499.8177837004      	1.010019421536e-04	1.762134708443e-06	5.642945251345e-07
499.8228786004      	1.007164899787e-04	1.768254836070e-06	5.260648871645e-07
499.8279735004      	1.022076221818e-04	1.780198004159e-06	5.502746755866e-07
499.8330684004      	1.035408742168e-04	1.781572995705e-06	5.573466726247e-07
499.8381633004      	1.041262844674e-04	1.792483075324e-06	5.633328816157e-07
499.8432582004      	1.037987274733e-04	1.814383396632e-06	5.358541656126e-07
499.8483531004      	1.049935718651e-04	1.820490001179e-06	5.682215806274e-07
499.8534480004      	1.041066582813e-04	1.823441728285e-06	5.790982061921e-07
499.8585429004      	1.040273034934e-04	1.838675055119e-06	5.516514733401e-07
499.8636378004      	1.039213897918e-04	1.840967807262e-06	5.789557425728e-07
499.8687327004      	1.026631773154e-04	1.823162740233e-06	5.527311855205e-07
499.8738276004      	1.034805774614e-04	1.833871262259e-06	5.814990088141e-07
499.8789225004      	1.029097571212e-04	1.827276646109e-06	5.570482339438e-07
499.8840174004      	1.035490805761e-04	1.838083047087e-06	5.888985719927e-07
499.8891123004      	1.020161649185e-04	1.854658529129e-06	6.007541993206e-07
499.8942072004      	1.034543544267e-04	1.851140539030e-06	5.691209957071e-07
499.8993021004      	1.028097702990e-04	1.861864285093e-06	5.951656767354e-07
499.9043970004      	1.017415037510e-04	1.881432991087e-06	5.648148514343e-07
499.9094919004      	1.026686973120e-04	1.867429648715e-06	5.858210983671e-07
499.9145868004      	1.009321107448e-04	1.856266690462e-06	5.900037889498e-07
499.9196817004      	1.018887780772e-04	1.858277320765e-06	5.561403935655e-07
499.9247766004      	1.016011136988e-04	1.834146877157e-06	5.734768100079e-07
499.9298715004      	1.023689998669e-04	1.825533341640e-06	5.450476133511e-07
499.9349664004      	1.041702712969e-04	1.826150993225e-06	5.716076131115e-07
499.9400613004      	1.046589735176e-04	1.809274245123e-06	5.406576742771e-07
499.9451562004      	1.059589048464e-04	1.816264023036e-06	5.697511237968e-07
499.9502511004      	1.031939189363e-04	1.825725705405e-06	5.388301347729e-07
499.9553460004      	1.003305535599e-04	1.808090396172e-06	5.637992584639e-07
499.9604409004      	1.021573199493e-04	1.818748419952e-06	5.346426829919e-07
499.9655358004      	1.016460497446e-04	1.813079542145e-06	5.564770696160e-07
499.9706307004      	1.019819499943e-04	1.818009431883e-06	5.645918639053e-07
499.9757256004      	1.011761076671e-04	1.819921031834e-06	5.363313118712e-07
499.9808205004      	1.002359939374e-04	1.824369006502e-06	5.614941944440e-07
499.9859154004      	1.008541448670e-04	1.858802978938e-06	5.425336119641e-07
499.9910103004      	1.024449093860e-04	1.859730323616e-06	5.692837603025e-07
499.9961052004      	1.054357288899e-04	1.856481291496e-06	5.450690200505e-07
500.0012001004      	1.048673607069e-04	1.856264970949e-06	5.714933206904e-07
500.0062950004      	1.080512825518e-04	1.837366440327e-06	5.364424627463e-07
500.0113899004      	1.078362031372e-04	1.842039076741e-06	5.620245922987e-07
500.0164848004      	1.068754756946e-04	1.822660133557e-06	5.698836611888e-07
500.0215797004      	1.085514886337e-04	1.837948711733e-06	5.401702474719e-07
500.0266746004      	1.079065895610e-04	1.845625705890e-06	5.667213927183e-07
500.0317695004      	1.080466045347e-04	1.843377751474e-06	5.407157573027e-07
500.0368644004      	1.051937951481e-04	1.843317856512e-06	5.668034508324e-07
500.0419593004      	1.053706535757e-04	1.834210604367e-06	5.781064636735e-07
500.0470542004      	1.062789725437e-04	1.831080828002e-06	5.437339677356e-07
500.0521491004      	1.066155988483e-04	1.824976932911e-06	5.671417408287e-07
500.0572440004      	1.069079248990e-04	1.828634578181e-06	5.382846674500e-07
500.0623389004      	1.044239937803e-04	1.845842588068e-06	5.659146769742e-07
500.0674338004      	1.047278023743e-04	1.847998299332e-06	5.742436294950e-07
500.0725287004      	1.048836483696e-04	1.847038690177e-06	5.397872613734e-07
500.0776236004      	1.057950497381e-04	1.843129805413e-06	5.587948302678e-07
500.0827185004      	1.060907224823e-04	1.838927070312e-06	5.700737383175e-07
500.0878134004      	1.048921841495e-04	1.844723772524e-06	5.427140128524e-07
500.0929083004      	1.043070282553e-04	1.859206870488e-06	5.720711909587e-07
500.0980032004      	1.040640859580e-04	1.867174372444e-06	5.509789718903e-07
500.1030981004      	1.048543012010e-04	1.878845228460e-06	5.829908604894e-07
500.1081930004      	1.035611301863e-04	1.858451095036e-06	5.506592482840e-07
500.1132879004      	1.023899300643e-04	1.846320603838e-06	5.786842513264e-07
500.1183828004      	1.033005979362e-04	1.842704819956e-06	5.558556541149e-07
500.1234777004      	1.036995100794e-04	1.837235709251e-06	5.791649340409e-07
500.1285726004      	1.002886526638e-04	1.825625181497e-06	5.484246133572e-07
500.1336675004      	1.014000421862e-04	1.823172086713e-06	5.748038268797e-07
500.1387624004      	1.029402725934e-04	1.826413942017e-06	5.529930752651e-07
500.1438573004      	1.011185139926e-04	1.835839456959e-06	5.840977179426e-07
500.1489522004      	1.009445687672e-04	1.836145889416e-06	5.589220635579e-07
500.1540471004      	1.029620291464e-04	1.834491340481e-06	5.882795829290e-07
500.1591420004      	1.030078862201e-04	1.827652359925e-06	5.556551739683e-07
500.1642369004      	1.034973199515e-04	1.819994006569e-06	5.805909478487e-07
500.1693318004      	1.062683782120e-04	1.815234147596e-06	5.525977071183e-07
500.1744267004      	1.047675275468e-04	1.815846670635e-06	5.792809060470e-07
500.1795216004      	1.026006892955e-04	1.812731910426e-06	5.466401810714e-07
500.1846165004      	1.006029550894e-04	1.800894832051e-06	5.689387892500e-07
500.1897114004      	1.003008668356e-04	1.792864832966e-06	5.694654566028e-07
500.1948063004      	1.011331161408e-04	1.810354300667e-06	5.378489528896e-07
500.1999012004      	1.002048559240e-04	1.807360949625e-06	5.637279657927e-07
500.2049961004      	9.929165592323e-05	1.798442750058e-06	5.692262267726e-07
500.2100910004      	9.955567264289e-05	1.787523343150e-06	5.289311765960e-07
500.2151859004      	9.903909592626e-05	1.799092948236e-06	5.577000225493e-07
500.2202808004      	9.781691116728e-05	1.784875176632e-06	5.688711582765e-07
500.2253757004      	9.973224983673e-05	1.786160093467e-06	5.390641517852e-07
500.2304706004      	1.007742610283e-04	1.806295664872e-06	5.712828035737e-07
500.2355655004      	9.992203366712e-05	1.811528478033e-06	5.910594594014e-07
500.2406604004      	1.001618783703e-04	1.829090421458e-06	5.657349938764e-07
500.2457553004      	1.015964804794e-04	1.839645985496e-06	5.951055243032e-07
500.2508502004      	1.019145068788e-04	1.844812716546e-06	5.616039748936e-07
500.2559451004      	1.012528419310e-04	1.828120159585e-06	5.786852643538e-07
500.2610400004      	1.039054107830e-04	1.808709207542e-06	5.476240534061e-07
500.2661349004      	1.048011284354e-04	1.816907941411e-06	5.685506091759e-07
500.2712298004      	1.052923235328e-04	1.807121991404e-06	5.741631911857e-07
500.2763247004      	1.063151266560e-04	1.793229663573e-06	5.396639810712e-07
500.2814196004      	1.071020606117e-04	1.800626404623e-06	5.640341679071e-07
500.2865145004      	1.062529930226e-04	1.800665983503e-06	5.725217631391e-07
500.2916094004      	1.041856030943e-04	1.809102433455e-06	5.805228685618e-07
500.2967043004      	1.032644237526e-04	1.796330417215e-06	5.435185999765e-07
500.3017992004      	1.018223695019e-04	1.805190790003e-06	5.702404386363e-07
500.3068941004      	1.020243052743e-04	1.807200919218e-06	5.829468688860e-07
500.3119890004      	1.022120369594e-04	1.816464504037e-06	5.512145680092e-07
500.3170839004      	1.041065262038e-04	1.825436792092e-06	5.738299582870e-07
500.3221788004      	1.065417158827e-04	1.811827497592e-06	5.793011116878e-07
500.3272737004      	1.048950534637e-04	1.816048353660e-06	5.498425351218e-07
500.3323686004      	1.040857462012e-04	1.803398258348e-06	5.712040540349e-07
500.3374635004      	1.046605475841e-04	1.814851919317e-06	5.469506005328e-07
500.3425584004      	1.042562148853e-04	1.803868591135e-06	5.724553365579e-07
500.3476533004      	1.055063735673e-04	1.798712332267e-06	5.838020169337e-07
500.3527482004      	1.046031915821e-04	1.800482067826e-06	5.494922716189e-07
500.3578431004      	1.053194360998e-04	1.806936289015e-06	5.774972711197e-07
500.3629380004      	1.037729065296e-04	1.795485277020e-06	5.817227618279e-07
500.3680329004      	1.019343744066e-04	1.796618549622e-06	5.469593704264e-07
500.3731278004      	1.034166570059e-04	1.795044607780e-06	5.713134038444e-07
500.3782227004      	1.008368989256e-04	1.789489149769e-06	5.773754934477e-07
500.3833176004      	9.961282404751e-05	1.791943493317e-06	5.468746467247e-07
500.3884125004      	9.676833471728e-05	1.796841093092e-06	5.718437731263e-07
500.3935074004      	9.716631458632e-05	1.807832354903e-06	5.819352401982e-07
500.3986023004      	9.834007244500e-05	1.804862940784e-06	5.424701577762e-07
500.4036972004      	9.931455864986e-05	1.798606212844e-06	5.574897455822e-07
500.4087921004      	9.839123236910e-05	1.785112149338e-06	5.626792878633e-07
500.4138870004      	9.781854364897e-05	1.770303682375e-06	5.648747929731e-07
500.4189819004      	9.860311238709e-05	1.788823029770e-06	5.324755328588e-07
500.4240768004      	9.987324159286e-05	1.801521794816e-06	5.623776262995e-07
500.4291717004      	9.938237401838e-05	1.811997066016e-06	5.740765664960e-07
500.4342666004      	9.725083407503e-05	1.829312557495e-06	5.492155950362e-07
500.4393615004      	9.724254163863e-05	1.839795822325e-06	5.767510233563e-07
500.4444564004      	9.630588659276e-05	1.861455019044e-06	5.522508833877e-07
500.4495513004      	9.722674180557e-05	1.880135448215e-06	5.781759745473e-07
500.4546462004      	9.682065118692e-05	1.888210655505e-06	5.556629706664e-07
500.4597411004      	9.767152554335e-05	1.879739980688e-06	5.807000084076e-07
500.4648360004      	9.740420775740e-05	1.872323414784e-06	5.848303973282e-07
500.4699309004      	9.646252082414e-05	1.860880483509e-06	5.475860883957e-07
500.4750258004      	9.816919210350e-05	1.836802019465e-06	5.649691307062e-07
500.4801207004      	1.000737473739e-04	1.826254764994e-06	5.641554584511e-07
500.4852156004      	9.935021619515e-05	1.824296749584e-06	5.298512134935e-07
500.4903105004      	9.752140700272e-05	1.819561346257e-06	5.517446055584e-07
500.4954054004      	9.615194320932e-05	1.831232606992e-06	5.626653253545e-07
500.5005003004      	9.620754174476e-05	1.840055997747e-06	5.661441021869e-07
500.5055952004      	9.538577801383e-05	1.853984036615e-06	5.725912291844e-07
500.5106901004      	9.632989441128e-05	1.862762562417e-06	5.438521396295e-07
500.5157850004      	9.364084480588e-05	1.881076026658e-06	5.673529524226e-07
500.5208799004      	9.415876197756e-05	1.902525078961e-06	5.867853355451e-07
500.5259748004      	9.486984638066e-05	1.895156282598e-06	5.489241028367e-07
500.5310697004      	9.450781418844e-05	1.893704144752e-06	5.726221777222e-07
500.5361646004      	9.390177545282e-05	1.881914230020e-06	5.707044741454e-07
500.5412595004      	9.487656747578e-05	1.871293655787e-06	5.389066245681e-07
500.5463544004      	9.524554970484e-05	1.863097850026e-06	5.548175439893e-07
500.5514493004      	9.699985390743e-05	1.847240991321e-06	5.605414964327e-07
