# Residuals         
# Time              	p                   	k                   	omega               
24.62337            	3.061103763796e-02	4.712457544094e-07	7.798959046781e-07
24.63337            	2.839227141224e-02	4.744678359176e-07	7.806002249150e-07
24.64337            	2.635181068173e-02	4.769845163296e-07	7.810774137930e-07
24.65337            	2.444980457115e-02	4.787352148591e-07	7.813332857059e-07
24.66337            	2.273452099268e-02	4.796880314393e-07	7.813620235561e-07
24.67337            	2.126456798256e-02	4.798313127421e-07	7.811392795284e-07
24.68337            	1.995046710952e-02	4.791826463943e-07	7.806699573548e-07
24.69337            	1.891806505099e-02	4.778390079788e-07	7.799614574732e-07
24.70337            	1.805059474640e-02	4.759551406985e-07	7.790446817453e-07
24.71337            	1.728155191199e-02	4.736177868578e-07	7.778510014291e-07
24.72337            	1.658336729287e-02	4.707605899610e-07	7.763514842464e-07
24.73337            	1.596561063869e-02	4.675040081085e-07	7.745631288661e-07
24.74337            	1.552286886119e-02	4.639284259734e-07	7.724953930174e-07
24.75337            	1.532965555253e-02	4.601764243829e-07	7.701072554929e-07
24.76337            	1.555212546321e-02	4.563731405489e-07	7.674256964124e-07
24.77337            	1.623433696739e-02	4.526578410102e-07	7.644677269923e-07
24.78337            	1.723208981354e-02	4.491777618953e-07	7.612942444291e-07
24.79337            	1.852415964114e-02	4.457172235932e-07	7.579959425513e-07
24.80337            	2.010073809545e-02	4.423061067464e-07	7.546591444554e-07
24.81337            	2.195142604363e-02	4.388857118265e-07	7.513561234449e-07
24.82337            	2.401515296251e-02	4.353492504414e-07	7.481124466813e-07
24.83337            	2.637329637585e-02	4.317663480499e-07	7.449190965789e-07
24.84337            	2.901142795535e-02	4.283058950260e-07	7.418052075600e-07
24.85337            	3.202740302073e-02	4.247889287074e-07	7.388439366709e-07
24.86337            	3.561409072407e-02	4.212595458878e-07	7.360573072901e-07
24.87337            	3.978831239256e-02	4.177179649959e-07	7.334494168152e-07
24.88337            	4.473168686058e-02	4.142831912806e-07	7.310210083049e-07
24.89337            	5.084912253433e-02	4.109144052501e-07	7.287776314804e-07
24.90337            	5.819098693463e-02	4.076006530642e-07	7.267529391331e-07
24.91337            	5.403515298966e-02	4.043267986921e-07	7.249393735794e-07
24.92337            	4.918697964105e-02	4.012675772658e-07	7.233790966927e-07
24.93337            	4.539981708224e-02	3.986568609929e-07	7.221084879589e-07
24.94337            	4.254832996781e-02	3.964784520208e-07	7.211908980272e-07
24.95337            	4.040145064731e-02	3.949255204999e-07	7.206221238741e-07
24.96337            	3.881819302062e-02	3.942673662309e-07	7.204152806561e-07
24.97337            	3.750939272378e-02	3.942844376894e-07	7.205686072224e-07
24.98337            	3.671484670006e-02	3.951100087606e-07	7.211075250867e-07
24.99337            	3.632005027869e-02	3.974771313896e-07	7.223144785346e-07
25.00337            	3.637306394285e-02	4.016556880148e-07	7.243541551913e-07
25.01337            	3.688355879710e-02	4.069834925479e-07	7.268526399214e-07
25.02337            	3.916330200400e-02	4.130972341643e-07	7.296713399619e-07
25.03337            	4.023516369479e-02	4.198289292946e-07	7.327146142229e-07
25.04337            	4.158440169419e-02	4.269755290789e-07	7.359262448365e-07
25.05337            	4.040103243572e-02	4.343324232304e-07	7.392398082169e-07
25.06337            	3.954027681507e-02	4.419833608843e-07	7.426047595832e-07
25.07337            	3.922156619307e-02	4.498236731398e-07	7.459496126998e-07
25.08337            	3.926140501406e-02	4.577444483767e-07	7.492356954970e-07
25.09337            	3.982982069655e-02	4.655117489110e-07	7.524248307707e-07
25.10337            	4.085460423171e-02	4.728703229513e-07	7.554524855092e-07
