# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0.68337             	((-1.964885338314e-01 8.500543308281e-07 -1.240267882495e-02) (-1.926535866059e-03 -7.550490260799e-06 -2.883217895009e-04)) ((-1.870182462943e-03 3.169726772565e-03 2.962844666009e-02) (-3.682158339046e-05 -2.137328307828e-04 3.104194121921e-04))
0.69337             	((-2.129089923870e-01 9.648009225095e-07 -1.518639715138e-02) (-2.046473018345e-03 -2.549822555891e-05 -3.432433529496e-04)) ((-2.276324299609e-03 -2.222199860982e-03 3.191328184702e-02) (-5.211330042474e-05 -2.959586392372e-04 3.583697479215e-04))
0.70337             	((-2.274064728449e-01 1.080595541370e-06 -1.804098844148e-02) (-2.143628150656e-03 -3.654418797363e-05 -3.937221080857e-04)) ((-2.688358444030e-03 -8.132898390638e-03 3.388624346372e-02) (-6.527464050050e-05 -3.788429801274e-04 3.916684426881e-04))
0.71337             	((-2.399739653384e-01 1.197116380929e-06 -2.090498257494e-02) (-2.230008589083e-03 -4.410058006421e-05 -4.453555738571e-04)) ((-3.099014466348e-03 -1.422471335395e-02 3.557361323877e-02) (-7.718113937353e-05 -4.661260705371e-04 4.175223432374e-04))
0.72337             	((-2.508045124439e-01 1.315338348221e-06 -2.373736175320e-02) (-2.313121914599e-03 -5.073987467041e-05 -4.965139430121e-04)) ((-3.501550577053e-03 -2.025365093498e-02 3.699560452949e-02) (-8.842279276208e-05 -5.521126815078e-04 4.410051043116e-04))
0.73337             	((-2.594246003777e-01 1.432777346257e-06 -2.643709273128e-02) (-2.395441394474e-03 -5.535860367049e-05 -5.455843950715e-04)) ((-3.883434058829e-03 -2.613303772895e-02 3.810634168248e-02) (-9.918988185408e-05 -6.330769588802e-04 4.605243845832e-04))
0.74337             	((-2.644189742216e-01 1.540970101107e-06 -2.878987584942e-02) (-2.472043933682e-03 -5.734356761668e-05 -5.936728905265e-04)) ((-4.216693478076e-03 -3.163056365273e-02 3.872628803316e-02) (-1.101511076298e-04 -7.115243837060e-04 4.745200151969e-04))
0.75337             	((-2.657204031659e-01 1.637731416306e-06 -3.070320040296e-02) (-2.535271680135e-03 -5.881082300040e-05 -6.421986347881e-04)) ((-4.488607838980e-03 -3.681130955044e-02 3.884462804052e-02) (-1.213177416069e-04 -7.915472564054e-04 4.856746273918e-04))
0.76337             	((-2.636862218657e-01 1.722563585476e-06 -3.214154841780e-02) (-2.576661194760e-03 -5.968736878994e-05 -6.893152973633e-04)) ((-4.691454268120e-03 -4.161687717158e-02 3.848601655353e-02) (-1.320910013940e-04 -8.723259751705e-04 4.928806563932e-04))
0.77337             	((-2.580132150293e-01 1.790428030382e-06 -3.300114089999e-02) (-2.593037594047e-03 -5.953759777750e-05 -7.321679322579e-04)) ((-4.808338009449e-03 -4.602962492736e-02 3.759058937976e-02) (-1.414983351387e-04 -9.511828648914e-04 4.947990566750e-04))
