# Residuals         
# Time              	p_rgh               	k                   	omega               
558.4885824011      	4.531026409555e-05	9.364188905848e-07	8.317900760242e-08
558.4915824012      	4.535342841354e-05	9.343954404915e-07	8.259084093856e-08
558.4945824012      	4.534500310158e-05	9.324416764170e-07	8.309534093214e-08
558.4975824012      	4.538169969547e-05	9.341525426644e-07	8.267442396135e-08
558.5005824012      	4.539216348001e-05	9.407316928284e-07	8.335708354761e-08
558.5035824012      	4.531057450017e-05	9.436363924199e-07	8.329865576800e-08
558.5065824012      	4.531084744271e-05	9.394546600741e-07	8.269687526246e-08
558.5095824012      	4.485045028239e-05	9.338256579418e-07	8.302275699513e-08
558.5125824012      	4.493386586750e-05	9.355643396116e-07	8.305359060387e-08
558.5155824012      	4.487506919879e-05	9.376530828710e-07	8.343177764907e-08
558.5185824012      	4.503218376614e-05	9.419123675856e-07	8.290610516991e-08
558.5215824012      	4.523571718841e-05	9.376865496988e-07	8.377935083436e-08
558.5245824012      	4.511895973157e-05	9.288602611839e-07	8.285513103552e-08
558.5275824012      	4.553538505800e-05	9.316282483890e-07	8.351084302795e-08
558.5305824012      	4.514579948348e-05	9.399250383452e-07	8.312894247377e-08
558.5335824012      	4.487769677507e-05	9.419524148968e-07	8.290067442503e-08
558.5365824012      	4.485175005149e-05	9.390498278610e-07	8.256759863622e-08
558.5395824012      	4.474055361885e-05	9.340850936589e-07	8.389714971088e-08
558.5425824012      	4.492357953876e-05	9.305836403385e-07	8.318948643532e-08
558.5455824012      	4.461746875924e-05	9.349977802231e-07	8.326231061836e-08
558.5485824012      	4.479141035354e-05	9.368348450006e-07	8.341221391183e-08
558.5515824012      	4.467297340096e-05	9.299757973265e-07	8.354974726988e-08
558.5545824012      	4.428775411368e-05	9.265586664031e-07	8.360527292997e-08
558.5575824012      	4.418427054624e-05	9.360625662114e-07	8.293387568512e-08
558.5605824012      	4.426496969047e-05	9.411407097310e-07	8.354373800205e-08
558.5635824012      	4.417586344369e-05	9.290006223056e-07	8.390766564212e-08
558.5665824012      	4.410886055223e-05	9.258581781477e-07	8.390030294193e-08
558.5695824012      	4.442581999942e-05	9.341838882735e-07	8.426039044543e-08
558.5725824012      	4.443728588813e-05	9.364563594951e-07	8.498175747646e-08
558.5755824012      	4.461402212250e-05	9.352186175924e-07	8.448022806700e-08
558.5785824012      	4.442233168962e-05	9.284349139653e-07	8.484314337130e-08
558.5815824012      	4.431319971110e-05	9.257012701815e-07	8.389591289977e-08
558.5845824012      	4.413427999963e-05	9.279074681655e-07	8.434843230000e-08
558.5875824012      	4.435453746538e-05	9.276578564033e-07	8.391415969998e-08
558.5905824012      	4.462352291766e-05	9.297817032515e-07	8.433478989780e-08
558.5935824012      	4.473246816561e-05	9.383201711705e-07	8.453764518587e-08
558.5965824012      	4.486128221451e-05	9.346146500468e-07	8.525805084714e-08
558.5995824012      	4.527839162601e-05	9.224942809670e-07	8.454790342135e-08
558.6025824012      	4.541958018046e-05	9.253123932567e-07	8.420392036922e-08
558.6055824012      	4.553980948137e-05	9.287727754397e-07	8.498660951285e-08
558.6085824012      	4.541984387815e-05	9.287436011023e-07	8.531384188262e-08
558.6115824012      	4.582449590056e-05	9.310167825666e-07	8.494442522393e-08
558.6145824012      	4.596662859368e-05	9.318911770143e-07	8.526645450250e-08
558.6175824012      	4.604237359432e-05	9.276812586650e-07	8.590658587468e-08
558.6205824012      	4.613630264119e-05	9.235297655024e-07	8.502326297994e-08
558.6235824012      	4.629339603493e-05	9.231367618427e-07	8.519264828986e-08
558.6265824012      	4.595885567000e-05	9.189014018637e-07	8.557717151170e-08
558.6295824012      	4.612760246930e-05	9.264002865345e-07	8.479756489482e-08
558.6325824012      	4.578897826771e-05	9.322608952318e-07	8.499620155498e-08
558.6355824012      	4.611290302332e-05	9.240822520557e-07	8.509613623849e-08
558.6385824012      	4.608683811355e-05	9.216572288949e-07	8.463131208855e-08
558.6415824012      	4.597757617110e-05	9.268651438093e-07	8.424952831515e-08
558.6445824012      	4.644515279674e-05	9.277845117725e-07	8.551338680967e-08
558.6475824012      	4.641959846440e-05	9.264210893957e-07	8.558393767492e-08
558.6505824012      	4.663732726608e-05	9.214575881721e-07	8.504059304554e-08
558.6535824012      	4.686641367647e-05	9.207732139234e-07	8.479002062474e-08
558.6565824012      	4.710959489577e-05	9.270716062577e-07	8.427164379622e-08
558.6595824012      	4.720007598260e-05	9.218816972511e-07	8.518461474259e-08
558.6625824012      	4.748746241062e-05	9.190623018772e-07	8.530502220092e-08
558.6655824012      	4.804853160898e-05	9.187290061584e-07	8.459974170678e-08
558.6685824012      	4.785684579123e-05	9.227336109370e-07	8.542431275173e-08
558.6715824012      	4.796961166889e-05	9.191085270124e-07	8.520795421206e-08
558.6745824012      	4.817748990879e-05	9.160176810151e-07	8.492850624117e-08
558.6775824012      	4.806937699856e-05	9.263933505053e-07	8.561217611406e-08
558.6805824012      	4.781195336346e-05	9.249069784230e-07	8.562518780193e-08
558.6835824012      	4.792416414612e-05	9.121201602182e-07	8.550924879885e-08
558.6865824012      	4.790970446091e-05	9.143421412659e-07	8.551192942575e-08
558.6895824012      	4.795176481645e-05	9.223410443142e-07	8.533460039056e-08
558.6925824012      	4.782669515736e-05	9.269740176558e-07	8.533330121065e-08
558.6955824012      	4.728913835275e-05	9.237053420926e-07	8.556296770302e-08
558.6985824012      	4.734061300104e-05	9.123266796037e-07	8.563334668967e-08
558.7015824012      	4.727352751847e-05	9.144242983206e-07	8.532081366570e-08
558.7045824012      	4.691408237630e-05	9.223169779342e-07	8.580453361780e-08
558.7075824012      	4.679443771654e-05	9.153351411889e-07	8.603903412749e-08
558.7105824012      	4.673531082821e-05	9.123521229038e-07	8.537866604778e-08
558.7135824012      	4.694754332029e-05	9.215278462413e-07	8.535059445698e-08
558.7165824012      	4.685560139115e-05	9.199312039938e-07	8.585295652479e-08
558.7195824012      	4.682512621684e-05	9.111282740114e-07	8.621156607466e-08
558.7225824012      	4.667867251557e-05	9.070389012306e-07	8.635730143031e-08
558.7255824012      	4.655638455688e-05	9.170885543069e-07	8.526391431960e-08
558.7285824012      	4.670374429358e-05	9.249934884838e-07	8.704807138293e-08
558.7315824012      	4.674312485470e-05	9.123864152853e-07	8.626797361666e-08
558.7345824012      	4.647551543867e-05	9.036448481168e-07	8.668062230689e-08
558.7375824012      	4.636613288614e-05	9.100901713843e-07	8.586945207785e-08
558.7405824012      	4.623855599381e-05	9.181309584532e-07	8.680671403524e-08
558.7435824012      	4.575888311603e-05	9.220972214013e-07	8.653691780624e-08
558.7465824012      	4.579342074249e-05	9.137874698139e-07	8.673799812241e-08
558.7495824012      	4.557928716743e-05	9.086022914477e-07	8.617142831663e-08
558.7525824012      	4.583745867365e-05	9.137869392575e-07	8.724487758378e-08
558.7555824012      	4.559425603890e-05	9.200007079829e-07	8.748060190639e-08
558.7585824012      	4.571057950711e-05	9.140908564670e-07	8.702811093814e-08
558.7615824012      	4.579109654631e-05	9.082269889921e-07	8.564424221808e-08
558.7645824012      	4.608121142921e-05	9.194703901193e-07	8.652573499973e-08
558.7675824012      	4.609765505699e-05	9.181889260850e-07	8.703500833101e-08
558.7705824012      	4.597445760221e-05	9.016678308116e-07	8.691995599452e-08
558.7735824012      	4.586948973533e-05	9.049639570697e-07	8.617350144666e-08
558.7765824012      	4.600039011292e-05	9.203304035455e-07	8.703830336871e-08
558.7795824012      	4.625784995884e-05	9.145262474164e-07	8.676183403472e-08
558.7825824012      	4.614009677328e-05	9.077356277664e-07	8.756849853222e-08
558.7855824012      	4.624298808161e-05	9.113250143162e-07	8.787900436352e-08
558.7885824012      	4.634239342843e-05	9.109982924431e-07	8.792886171443e-08
558.7915824012      	4.650518253386e-05	9.126059327340e-07	8.843435664286e-08
558.7945824012      	4.658269547286e-05	9.182846770956e-07	8.809993226136e-08
558.7975824012      	4.658329911166e-05	9.154077562889e-07	8.793859072447e-08
558.8005824012      	4.676049332529e-05	9.101378621450e-07	8.724971313978e-08
558.8035824012      	4.702931435097e-05	9.053326617288e-07	8.794515868883e-08
558.8065824012      	4.676983546926e-05	9.079593466371e-07	8.791920740373e-08
558.8095824012      	4.676141409116e-05	9.131851162912e-07	8.765413548105e-08
558.8125824012      	4.669701615825e-05	9.114091140032e-07	8.716063767697e-08
558.8155824012      	4.693038483507e-05	9.077629334631e-07	8.690782127759e-08
558.8185824012      	4.670415965355e-05	9.067414326157e-07	8.707952394018e-08
558.8215824012      	4.670861229378e-05	9.089068804620e-07	8.753041063191e-08
558.8245824012      	4.654181015950e-05	9.138680405775e-07	8.743652508637e-08
558.8275824012      	4.652073296369e-05	9.149473383047e-07	8.781327910522e-08
558.8305824012      	4.645518690277e-05	9.091242319596e-07	8.828197015626e-08
558.8335824012      	4.699209313333e-05	9.091120562428e-07	8.757876488293e-08
558.8365824012      	4.714160186421e-05	9.081611963507e-07	8.775468980329e-08
558.8395824012      	4.739593453886e-05	9.050703628936e-07	8.727981065374e-08
558.8425824012      	4.736364482466e-05	9.051371472789e-07	8.712108490069e-08
558.8455824012      	4.759852445925e-05	9.066424927496e-07	8.621561731598e-08
558.8485824012      	4.757910765604e-05	9.032074876254e-07	8.731236325222e-08
558.8515824012      	4.742564318676e-05	9.024571471992e-07	8.619748943584e-08
558.8545824012      	4.700762421904e-05	9.096116717703e-07	8.679318586817e-08
558.8575824012      	4.737349466046e-05	9.033672621194e-07	8.651187773918e-08
558.8605824012      	4.716140758612e-05	8.949859736114e-07	8.590089546628e-08
558.8635824012      	4.679232172944e-05	9.021913642063e-07	8.616970276814e-08
558.8665824012      	4.658856158282e-05	9.112554707861e-07	8.604687581488e-08
558.8695824012      	4.638889333426e-05	9.020062956084e-07	8.518420449959e-08
558.8725824012      	4.622983584100e-05	8.968962329737e-07	8.572427061596e-08
558.8755824012      	4.611352238482e-05	9.010157655532e-07	8.525703414577e-08
558.8785824012      	4.622377288671e-05	8.925583769895e-07	8.550641405469e-08
558.8815824012      	4.601476272137e-05	8.902420395889e-07	8.431822430779e-08
558.8845824012      	4.581411173341e-05	8.990037040385e-07	8.494451071410e-08
558.8875824012      	4.600269173715e-05	9.021879570468e-07	8.492868765151e-08
558.8905824012      	4.625310459019e-05	8.923743102383e-07	8.559391999722e-08
558.8935824012      	4.655755985498e-05	8.856857476410e-07	8.473141503283e-08
558.8965824012      	4.659519046705e-05	8.890442318643e-07	8.475950953820e-08
558.8995824012      	4.656112677097e-05	8.964393706977e-07	8.483272182811e-08
558.9025824012      	4.676729558454e-05	8.916952696019e-07	8.582766806269e-08
558.9055824012      	4.675182981832e-05	8.806775314950e-07	8.400892219539e-08
558.9085824012      	4.666660555585e-05	8.867102805660e-07	8.422814210459e-08
558.9115824012      	4.657544831049e-05	8.921530919781e-07	8.538017455460e-08
558.9145824012      	4.655511889988e-05	8.801933511031e-07	8.576941954799e-08
558.9175824012      	4.665433888204e-05	8.774826880834e-07	8.548970042210e-08
558.9205824012      	4.645651567179e-05	8.899705378366e-07	8.706796470682e-08
558.9235824012      	4.610519678191e-05	8.921498076356e-07	8.818798516954e-08
558.9265824012      	4.642131310805e-05	8.865946922089e-07	8.834012259470e-08
558.9295824012      	4.642570217962e-05	8.823482298918e-07	8.871007487717e-08
558.9325824012      	4.643570066647e-05	8.839131967900e-07	8.979988789893e-08
558.9355824012      	4.628179036254e-05	8.962704105989e-07	9.101240948173e-08
558.9385824012      	4.663487317464e-05	8.940126075904e-07	9.247800404131e-08
558.9415824012      	4.654046109839e-05	8.819032232619e-07	9.091510428512e-08
558.9445824012      	4.667433212462e-05	8.882074504640e-07	9.059439375826e-08
558.9475824012      	4.644302207281e-05	8.959845043472e-07	9.093813963160e-08
558.9505824012      	4.649048011269e-05	8.859097141676e-07	9.063309262456e-08
558.9535824012      	4.648719858366e-05	8.858343828513e-07	8.883357853671e-08
558.9565824012      	4.659679243805e-05	8.916629283703e-07	8.982976304699e-08
558.9595824012      	4.658844985659e-05	8.861844542996e-07	9.100836282078e-08
558.9625824012      	4.660369629586e-05	8.836354358425e-07	9.042120977061e-08
558.9655824012      	4.663269952939e-05	8.880444157650e-07	8.965692547215e-08
558.9685824012      	4.676565460239e-05	8.832477587152e-07	9.019640794875e-08
558.9715824012      	4.703945516085e-05	8.801424576580e-07	8.959730116687e-08
558.9745824012      	4.707171582408e-05	8.792666883822e-07	8.934431742223e-08
558.9775824012      	4.733834197928e-05	8.811110919142e-07	8.838850475132e-08
558.9805824012      	4.774234236204e-05	8.829530455128e-07	8.959014942037e-08
558.9835824012      	4.766513794941e-05	8.776281909669e-07	8.901623644539e-08
558.9865824012      	4.756050043693e-05	8.734605200480e-07	8.836825938332e-08
558.9895824012      	4.748761487938e-05	8.792890464617e-07	8.732282779548e-08
558.9925824012      	4.718629320019e-05	8.828767966947e-07	8.812749771767e-08
558.9955824012      	4.718316308216e-05	8.780750806049e-07	8.841844088528e-08
558.9985824012      	4.713046271408e-05	8.735979612194e-07	8.839376828738e-08
559.0015824012      	4.735917997972e-05	8.732879106370e-07	8.768085239911e-08
559.0045824012      	4.715668100330e-05	8.739354611702e-07	8.649786576419e-08
559.0075824012      	4.723012394011e-05	8.773076227495e-07	8.792549951249e-08
559.0105824012      	4.704963519533e-05	8.735892825029e-07	8.735442119710e-08
559.0135824012      	4.692348963139e-05	8.697389076107e-07	8.610134200746e-08
559.0165824012      	4.677378080779e-05	8.735083474970e-07	8.609141023306e-08
559.0195824012      	4.676473589400e-05	8.787071532816e-07	8.668649651142e-08
559.0225824012      	4.657863336638e-05	8.758471556895e-07	8.590917530975e-08
559.0255824012      	4.630475910254e-05	8.737240988596e-07	8.629181060168e-08
559.0285824012      	4.675053415703e-05	8.744366165348e-07	8.632140744813e-08
559.0315824012      	4.660859900195e-05	8.720918004303e-07	8.587460946329e-08
559.0345824012      	4.678400445826e-05	8.792757972329e-07	8.582391365925e-08
559.0375824012      	4.666323529801e-05	8.893039426941e-07	8.755963213765e-08
559.0405824012      	4.648887116584e-05	8.803027954773e-07	8.682364371408e-08
559.0435824012      	4.662588983159e-05	8.762646356325e-07	8.711708391707e-08
559.0465824012      	4.673152331383e-05	8.798229623208e-07	8.722319824115e-08
559.0495824012      	4.652071326716e-05	8.740014445818e-07	8.704639245053e-08
559.0525824012      	4.662969833805e-05	8.726200725602e-07	8.645218011448e-08
559.0555824012      	4.671774793958e-05	8.815931919629e-07	8.705121173728e-08
559.0585824012      	4.668601244896e-05	8.826171728960e-07	8.714636917418e-08
559.0615824012      	4.700086910108e-05	8.836815879201e-07	8.767154789022e-08
559.0645824012      	4.703796410249e-05	8.864300202130e-07	8.731266360346e-08
559.0675824012      	4.697357005877e-05	8.819008442208e-07	8.789591759026e-08
559.0705824012      	4.702897446910e-05	8.871184061942e-07	8.843962122921e-08
559.0735824012      	4.735192348915e-05	8.922150519069e-07	8.826804784096e-08
559.0765824012      	4.751834875357e-05	8.882944270432e-07	8.783691745433e-08
559.0795824012      	4.754253411444e-05	8.908659366036e-07	8.786502776181e-08
559.0825824012      	4.751421631782e-05	8.971686721375e-07	8.827729878623e-08
559.0855824012      	4.761596475792e-05	8.930171164026e-07	8.914696788569e-08
559.0885824012      	4.732444020116e-05	8.949926089958e-07	8.918930272631e-08
559.0915824012      	4.754434539219e-05	9.019007502390e-07	9.082354383443e-08
559.0945824012      	4.719508685399e-05	8.973074351529e-07	9.032079387609e-08
559.0975824012      	4.736734264843e-05	8.923266901632e-07	8.958596621156e-08
559.1005824012      	4.737249093470e-05	8.998926387745e-07	8.960974932290e-08
559.1035824012      	4.747693786957e-05	9.010847394571e-07	8.963606935272e-08
559.1065824012      	4.757098804186e-05	8.962602387509e-07	8.955893297643e-08
559.1095824012      	4.741603953202e-05	9.006918135871e-07	8.941908605217e-08
559.1125824012      	4.739474628093e-05	9.049384226444e-07	8.950750621192e-08
559.1155824012      	4.724750354986e-05	9.062029368122e-07	8.968721548811e-08
559.1185824012      	4.727745870216e-05	9.073910389765e-07	9.018702767890e-08
559.1215824012      	4.732844663026e-05	9.054148889461e-07	9.010758874937e-08
559.1245824012      	4.735268901824e-05	9.113247051372e-07	8.901752445891e-08
559.1275824012      	4.701632105060e-05	9.150128062545e-07	9.058382893850e-08
559.1305824012      	4.720225796375e-05	9.093734766821e-07	9.130759274164e-08
559.1335824012      	4.746873273875e-05	9.075208086018e-07	9.001206175519e-08
559.1365824012      	4.786379127194e-05	9.164239936097e-07	8.925054474131e-08
559.1395824012      	4.776152067966e-05	9.162435504646e-07	8.981812809025e-08
559.1425824012      	4.764516737385e-05	9.156371253115e-07	9.003712007970e-08
559.1455824012      	4.754202381687e-05	9.202937300460e-07	8.952397637300e-08
559.1485824012      	4.745441519378e-05	9.124354018897e-07	8.941194702230e-08
559.1515824012      	4.768264357204e-05	9.085901182824e-07	8.991639579356e-08
559.1545824012      	4.774846254652e-05	9.152767360649e-07	8.963634177739e-08
559.1575824012      	4.811704926195e-05	9.100216991743e-07	8.951809349870e-08
559.1605824012      	4.795530965123e-05	9.118567347284e-07	8.943684806184e-08
559.1635824012      	4.774366779869e-05	9.191905230427e-07	8.977814213369e-08
559.1665824012      	4.738177558676e-05	9.090417299234e-07	8.890912133537e-08
559.1695824012      	4.764151093144e-05	9.075553874827e-07	8.869991255860e-08
559.1725824012      	4.752051552768e-05	9.098113175991e-07	8.781286871341e-08
559.1755824012      	4.745224208020e-05	9.070797567513e-07	8.800506645810e-08
559.1785824012      	4.739010738884e-05	9.110586595110e-07	8.832604902520e-08
559.1815824012      	4.773666940823e-05	9.050422997199e-07	8.817502951886e-08
559.1845824012      	4.762502485752e-05	8.999895263126e-07	8.715417658258e-08
559.1875824012      	4.800307564946e-05	9.043000338248e-07	8.710980231537e-08
559.1905824012      	4.796986628783e-05	9.083124000950e-07	8.772055109257e-08
559.1935824012      	4.765445928043e-05	9.049220568313e-07	8.729493173687e-08
559.1965824012      	4.733585542638e-05	9.051312500606e-07	8.692681121821e-08
559.1995824012      	4.754142028940e-05	9.013776677078e-07	8.766104688694e-08
559.2025824012      	4.751366855816e-05	8.963062478194e-07	8.783767114721e-08
559.2055824012      	4.754466005647e-05	8.939932098855e-07	8.695802989407e-08
559.2085824012      	4.753457016479e-05	8.914038260655e-07	8.711167258503e-08
559.2115824012      	4.740220262331e-05	8.951602708695e-07	8.683147697446e-08
559.2145824012      	4.753747424967e-05	9.009383047968e-07	8.697753953538e-08
559.2175824012      	4.717915821215e-05	8.958640435357e-07	8.701723145546e-08
559.2205824012      	4.723240837833e-05	8.874085012673e-07	8.746621831527e-08
559.2235824012      	4.737502592270e-05	8.847144956919e-07	8.675294734206e-08
559.2265824012      	4.744199800821e-05	8.906678316973e-07	8.684476484524e-08
559.2295824012      	4.775948870884e-05	8.943988120308e-07	8.646732723774e-08
559.2325824012      	4.781997261625e-05	8.935551388503e-07	8.671117710425e-08
559.2355824012      	4.761883383290e-05	8.910732342275e-07	8.677244031182e-08
559.2385824012      	4.746516875280e-05	8.841702931204e-07	8.682893722771e-08
559.2415824012      	4.757672925504e-05	8.790110398139e-07	8.584819289199e-08
559.2445824012      	4.746375725236e-05	8.854214759320e-07	8.636575751885e-08
559.2475824012      	4.727691678775e-05	8.853269598758e-07	8.650825940076e-08
559.2505824012      	4.723463564663e-05	8.787959200704e-07	8.643087230599e-08
559.2535824012      	4.700358829870e-05	8.769548885304e-07	8.638746190702e-08
559.2565824012      	4.709786863025e-05	8.781380540060e-07	8.583866796845e-08
559.2595824012      	4.704140957761e-05	8.796811487371e-07	8.657770656976e-08
559.2625824012      	4.713876786244e-05	8.794175809089e-07	8.614717628466e-08
559.2655824012      	4.693829133036e-05	8.761416393620e-07	8.607106559428e-08
559.2685824012      	4.738328092027e-05	8.726278992756e-07	8.571067475529e-08
559.2715824012      	4.705443298064e-05	8.742300920378e-07	8.646376922457e-08
559.2745824012      	4.697283992203e-05	8.719046590977e-07	8.641939587860e-08
559.2775824012      	4.676590092225e-05	8.770084370048e-07	8.530864478328e-08
559.2805824012      	4.686540628692e-05	8.805597543225e-07	8.565234084811e-08
559.2835824012      	4.677062239630e-05	8.760334328372e-07	8.544241494580e-08
559.2865824012      	4.701012132499e-05	8.717340176591e-07	8.591677451543e-08
559.2895824012      	4.709756282165e-05	8.744192063640e-07	8.495225736335e-08
559.2925824012      	4.692301004971e-05	8.718976636680e-07	8.514228337665e-08
559.2955824012      	4.690794587537e-05	8.630525540641e-07	8.525716619942e-08
559.2985824012      	4.699585684468e-05	8.697898745664e-07	8.571737205068e-08
559.3015824012      	4.674873171064e-05	8.695626546805e-07	8.437501501684e-08
559.3045824012      	4.660268585206e-05	8.595142192139e-07	8.503631223189e-08
559.3075824012      	4.640173915832e-05	8.608574382948e-07	8.481415870227e-08
559.3105824012      	4.644228141404e-05	8.651546803187e-07	8.495457944683e-08
559.3135824012      	4.623109727979e-05	8.632921763314e-07	8.400918071389e-08
559.3165824012      	4.615866629189e-05	8.625563344253e-07	8.548394008103e-08
559.3195824012      	4.619372892776e-05	8.608784713070e-07	8.438957063768e-08
559.3225824012      	4.601741649393e-05	8.570719184486e-07	8.503775663241e-08
559.3255824012      	4.623879354014e-05	8.611064364783e-07	8.378305322578e-08
559.3285824012      	4.611827743716e-05	8.581120198848e-07	8.440593054659e-08
559.3315824012      	4.623288364771e-05	8.556854527205e-07	8.460724896078e-08
559.3345824012      	4.613834917648e-05	8.623920202920e-07	8.445027064009e-08
559.3375824012      	4.609313737209e-05	8.596281278209e-07	8.385339015880e-08
559.3405824012      	4.599237760241e-05	8.526328390357e-07	8.444511379632e-08
559.3435824012      	4.580722255258e-05	8.588837693094e-07	8.467064164373e-08
559.3465824012      	4.571096999715e-05	8.610333300999e-07	8.376446285364e-08
559.3495824012      	4.599665425017e-05	8.541011164605e-07	8.376771630668e-08
559.3525824012      	4.615618478284e-05	8.537387637284e-07	8.330618747757e-08
559.3555824012      	4.625857812122e-05	8.572922363922e-07	8.343620163968e-08
559.3585824012      	4.626710276123e-05	8.544012543842e-07	8.408535281874e-08
559.3615824012      	4.614983067655e-05	8.530278372687e-07	8.403579317554e-08
559.3645824012      	4.632587917136e-05	8.416362874181e-07	8.338307064045e-08
559.3675824012      	4.638725176693e-05	8.457760102137e-07	8.319837579058e-08
559.3705824012      	4.626191833941e-05	8.618164743411e-07	8.328561601469e-08
559.3735824012      	4.612236796806e-05	8.523672819800e-07	8.274331854489e-08
559.3765824012      	4.590859234220e-05	8.399618229169e-07	8.372988434285e-08
559.3795824012      	4.626515184747e-05	8.481398789972e-07	8.359462007880e-08
559.3825824012      	4.614214942311e-05	8.506070327791e-07	8.345226516233e-08
559.3855824012      	4.617541637231e-05	8.473156385340e-07	8.302803458019e-08
559.3885824012      	4.615676676266e-05	8.475942089031e-07	8.333030942936e-08
559.3915824012      	4.603462717421e-05	8.517619219759e-07	8.346175409711e-08
559.3945824012      	4.587755700147e-05	8.496604813240e-07	8.437982077130e-08
559.3975824012      	4.594067090570e-05	8.458913151155e-07	8.318688960252e-08
559.4005824012      	4.649688553092e-05	8.431530671160e-07	8.291370034073e-08
559.4035824012      	4.640531620042e-05	8.531360146123e-07	8.343351163813e-08
559.4065824012      	4.657628610896e-05	8.569110800900e-07	8.387525204129e-08
559.4095824012      	4.647101849620e-05	8.444833166730e-07	8.365633176176e-08
559.4125824012      	4.654856032315e-05	8.449100724857e-07	8.433081263264e-08
559.4155824012      	4.683702854692e-05	8.437834956959e-07	8.430914896948e-08
559.4185824012      	4.689151092250e-05	8.354359449222e-07	8.415113062405e-08
559.4215824012      	4.715946667016e-05	8.395744324153e-07	8.336382743313e-08
559.4245824012      	4.715585239720e-05	8.505959196354e-07	8.446891806658e-08
559.4275824012      	4.711814530996e-05	8.481844019816e-07	8.383725264800e-08
559.4305824012      	4.751384820481e-05	8.381526710421e-07	8.377868560370e-08
559.4335824012      	4.786202400560e-05	8.381215242691e-07	8.285805378414e-08
559.4365824012      	4.736940559507e-05	8.378656927271e-07	8.346697627757e-08
559.4395824012      	4.737325372778e-05	8.395926630059e-07	8.440343608066e-08
559.4425824012      	4.734119262308e-05	8.384476448733e-07	8.395361217234e-08
559.4455824012      	4.785011334678e-05	8.356355307879e-07	8.334483162733e-08
559.4485824012      	4.771927621219e-05	8.315198945661e-07	8.345564232190e-08
559.4515824012      	4.774152299616e-05	8.305898274542e-07	8.352496503014e-08
559.4545824012      	4.735464925437e-05	8.370511522277e-07	8.335930024740e-08
559.4575824012      	4.779116718640e-05	8.332867327697e-07	8.339074723917e-08
559.4605824012      	4.729568535045e-05	8.263510842307e-07	8.287361704736e-08
559.4635824012      	4.733750477245e-05	8.278172729300e-07	8.312629016619e-08
559.4665824012      	4.730340114498e-05	8.298536483287e-07	8.207301918124e-08
559.4695824012      	4.756565994655e-05	8.319454100439e-07	8.313488093409e-08
559.4725824012      	4.752339105291e-05	8.289226780203e-07	8.335155513614e-08
559.4755824012      	4.777976071800e-05	8.277067642121e-07	8.371112256224e-08
559.4785824012      	4.809411608815e-05	8.281738551701e-07	8.315461001548e-08
559.4815824012      	4.802225164255e-05	8.266931959102e-07	8.287640158271e-08
559.4845824012      	4.784635879300e-05	8.246939818021e-07	8.418253321147e-08
559.4875824012      	4.772687740321e-05	8.207344002496e-07	8.356095019529e-08
559.4905824012      	4.789899610571e-05	8.167843564979e-07	8.309458785197e-08
559.4935824012      	4.779659171404e-05	8.167444250387e-07	8.301588811006e-08
559.4965824012      	4.771156490802e-05	8.158872616326e-07	8.362534136104e-08
559.4995824012      	4.780193391331e-05	8.084201240838e-07	8.364594725163e-08
559.5025824012      	4.744150741078e-05	8.132750714597e-07	8.318986676330e-08
559.5055824012      	4.752541224560e-05	8.234658200083e-07	8.265963177571e-08
559.5085824012      	4.771999038036e-05	8.108030302055e-07	8.431614836805e-08
559.5115824012      	4.743652884438e-05	8.026610179616e-07	8.331829166151e-08
559.5145824012      	4.748734819709e-05	8.103113076974e-07	8.433363843667e-08
559.5175824012      	4.733059691011e-05	8.110096669435e-07	8.352776012674e-08
559.5205824012      	4.748052316151e-05	8.107981177324e-07	8.333765159003e-08
559.5235824012      	4.747486354278e-05	8.131087733526e-07	8.316381469071e-08
559.5265824012      	4.761449478789e-05	8.067077695086e-07	8.397074836618e-08
559.5295824012      	4.764202367666e-05	7.987639553532e-07	8.307823884615e-08
559.5325824012      	4.744515427989e-05	8.016289090003e-07	8.346644877160e-08
559.5355824012      	4.783278913699e-05	8.078127774316e-07	8.317731030108e-08
559.5385824012      	4.757857628350e-05	8.059772071703e-07	8.387295850724e-08
559.5415824012      	4.695150888422e-05	7.978046226500e-07	8.327325510236e-08
559.5445824012      	4.689922493169e-05	7.988225466687e-07	8.342173847278e-08
559.5475824012      	4.706287117047e-05	8.049377976500e-07	8.446386826953e-08
559.5505824012      	4.686198423290e-05	7.986985727394e-07	8.355321691999e-08
559.5535824012      	4.693812660294e-05	7.923660133479e-07	8.222098096504e-08
559.5565824012      	4.705432995494e-05	7.933515319675e-07	8.351045630660e-08
559.5595824012      	4.704698718749e-05	7.957504595689e-07	8.420357706026e-08
559.5625824012      	4.736353236712e-05	7.956588454510e-07	8.248753098262e-08
559.5655824012      	4.741058666284e-05	7.972484425584e-07	8.315676923781e-08
559.5685824012      	4.759147741631e-05	7.927881788706e-07	8.202180558769e-08
559.5715824012      	4.764361552796e-05	7.892585902648e-07	8.208915708643e-08
559.5745824012      	4.752599262750e-05	7.872007556389e-07	8.220338564566e-08
559.5775824012      	4.747207317448e-05	7.983231160193e-07	8.187198368025e-08
559.5805824012      	4.728879490069e-05	7.993167799180e-07	8.305173862379e-08
559.5835824012      	4.728500777772e-05	7.882216104445e-07	8.297073195589e-08
559.5865824012      	4.738426711448e-05	7.811602628615e-07	8.221270809722e-08
