# time              
# Time              	cpu                 	clock               	cpu/step            	clock/step          
56.7018             	1.439082099400e+04	14933	3.636861999999e+00	4.000000000000e+00
56.7171             	1.439442179200e+04	14937	3.600805000000e+00	4.000000000000e+00
56.7324             	1.439808004900e+04	14940	3.658265000000e+00	3.000000000000e+00
56.7477             	1.440178526900e+04	14944	3.705227000000e+00	4.000000000000e+00
56.763              	1.440549516900e+04	14948	3.709907999999e+00	4.000000000000e+00
56.7783             	1.440931891600e+04	14952	3.823754999999e+00	4.000000000000e+00
56.7936             	1.441304205500e+04	14955	3.723146000000e+00	3.000000000000e+00
56.8089             	1.441672663600e+04	14959	3.684588000000e+00	4.000000000000e+00
56.8242             	1.442040192900e+04	14963	3.675300000001e+00	4.000000000000e+00
56.8395             	1.442415934200e+04	14967	3.757420000000e+00	4.000000000000e+00
56.8548             	1.442779803900e+04	14970	3.638705000001e+00	3.000000000000e+00
56.8701             	1.443148121900e+04	14974	3.683187000001e+00	4.000000000000e+00
56.8854             	1.443506921400e+04	14977	3.588002000000e+00	3.000000000000e+00
56.9007             	1.443869910400e+04	14982	3.629897000001e+00	5.000000000000e+00
56.916              	1.444241189800e+04	14986	3.712801000000e+00	4.000000000000e+00
56.9313             	1.444613250700e+04	14989	3.720616999999e+00	3.000000000000e+00
56.9466             	1.444973257900e+04	14993	3.600080000000e+00	4.000000000000e+00
56.9619             	1.445337647200e+04	14997	3.643899999999e+00	4.000000000000e+00
56.9772             	1.445696326400e+04	15000	3.586797999998e+00	3.000000000000e+00
56.9925             	1.446064859400e+04	15004	3.685336999999e+00	4.000000000000e+00
57.0078             	1.446429313200e+04	15008	3.644546000000e+00	4.000000000000e+00
57.0231             	1.446795113800e+04	15011	3.658013000000e+00	3.000000000000e+00
57.0384             	1.447150526800e+04	15015	3.554136000001e+00	4.000000000000e+00
57.0537             	1.447515727800e+04	15018	3.652018000001e+00	3.000000000000e+00
57.069              	1.447881813500e+04	15022	3.660863000001e+00	4.000000000000e+00
57.0843             	1.448246444900e+04	15026	3.646322000001e+00	4.000000000000e+00
57.0996             	1.448606367000e+04	15029	3.599227000001e+00	3.000000000000e+00
57.1149             	1.448966639900e+04	15033	3.602736999999e+00	4.000000000000e+00
57.1302             	1.449325467600e+04	15037	3.588285000000e+00	4.000000000000e+00
57.1455             	1.449695869100e+04	15040	3.704021000001e+00	3.000000000000e+00
57.1608             	1.450066543000e+04	15044	3.706746000000e+00	4.000000000000e+00
57.1761             	1.450438065500e+04	15048	3.715233000001e+00	4.000000000000e+00
57.1914             	1.450809438300e+04	15052	3.713734999999e+00	4.000000000000e+00
57.2067             	1.451175631300e+04	15055	3.661937999999e+00	3.000000000000e+00
57.222              	1.451536439600e+04	15059	3.608091000000e+00	4.000000000000e+00
57.2373             	1.451899802800e+04	15062	3.633639000000e+00	3.000000000000e+00
57.2526             	1.452264733700e+04	15066	3.649315999999e+00	4.000000000000e+00
57.2679             	1.452628504000e+04	15070	3.637709999999e+00	4.000000000000e+00
57.2832             	1.452990374000e+04	15073	3.618707000001e+00	3.000000000000e+00
57.2985             	1.453353272800e+04	15077	3.628994999999e+00	4.000000000000e+00
57.3138             	1.453711966200e+04	15081	3.586942000000e+00	4.000000000000e+00
57.3291             	1.454078355900e+04	15084	3.663905000001e+00	3.000000000000e+00
57.3444             	1.454438815400e+04	15088	3.604601999999e+00	4.000000000000e+00
57.3597             	1.454810730100e+04	15092	3.719153999999e+00	4.000000000000e+00
57.375              	1.455173272700e+04	15095	3.625434000000e+00	3.000000000000e+00
57.3903             	1.455536171400e+04	15099	3.628993000000e+00	4.000000000000e+00
57.4056             	1.455896701500e+04	15103	3.605310000001e+00	4.000000000000e+00
57.4209             	1.456268351900e+04	15106	3.716511999999e+00	3.000000000000e+00
57.4362             	1.456629880900e+04	15110	3.615297999999e+00	4.000000000000e+00
57.4515             	1.457002342300e+04	15114	3.724620999999e+00	4.000000000000e+00
57.4668             	1.457368688800e+04	15117	3.663472000000e+00	3.000000000000e+00
57.4821             	1.457736252400e+04	15121	3.675642999999e+00	4.000000000000e+00
57.4974             	1.458096240400e+04	15125	3.599887000000e+00	4.000000000000e+00
57.5127             	1.458465517600e+04	15128	3.692779999999e+00	3.000000000000e+00
57.528              	1.458832019400e+04	15132	3.665024999998e+00	4.000000000000e+00
57.5433             	1.459204268900e+04	15136	3.722502999999e+00	4.000000000000e+00
57.5586             	1.459575954800e+04	15139	3.716864999999e+00	3.000000000000e+00
57.5739             	1.459935839500e+04	15143	3.598855000000e+00	4.000000000000e+00
57.5892             	1.460295833700e+04	15147	3.599950000000e+00	4.000000000000e+00
57.6045             	1.460663738500e+04	15150	3.679054999999e+00	3.000000000000e+00
57.6198             	1.461026631500e+04	15154	3.628936999999e+00	4.000000000000e+00
57.6351             	1.461386717800e+04	15158	3.600871000001e+00	4.000000000000e+00
57.6504             	1.461750705700e+04	15161	3.639885000001e+00	3.000000000000e+00
57.6657             	1.462114588400e+04	15165	3.638834000001e+00	4.000000000000e+00
57.681              	1.462476851200e+04	15168	3.622636000000e+00	3.000000000000e+00
57.6963             	1.462838260800e+04	15172	3.614104000000e+00	4.000000000000e+00
57.7116             	1.463197130100e+04	15176	3.588699999998e+00	4.000000000000e+00
57.7269             	1.463557533600e+04	15179	3.604042000001e+00	3.000000000000e+00
57.7422             	1.463914357700e+04	15183	3.568248000000e+00	4.000000000000e+00
57.7575             	1.464276738800e+04	15187	3.623818000000e+00	4.000000000000e+00
57.7728             	1.464650003100e+04	15190	3.732650000000e+00	3.000000000000e+00
57.7881             	1.465015783900e+04	15194	3.657816000001e+00	4.000000000000e+00
57.8034             	1.465381035600e+04	15198	3.652523999999e+00	4.000000000000e+00
57.8187             	1.465750033100e+04	15201	3.689982000000e+00	3.000000000000e+00
57.834              	1.466108907500e+04	15205	3.588750999999e+00	4.000000000000e+00
57.8493             	1.466472737100e+04	15209	3.638301999999e+00	4.000000000000e+00
57.8646             	1.466838945400e+04	15212	3.662091000000e+00	3.000000000000e+00
57.8799             	1.467213997200e+04	15216	3.750524000001e+00	4.000000000000e+00
57.8952             	1.467572212500e+04	15220	3.582161000000e+00	4.000000000000e+00
57.9105             	1.467937390500e+04	15223	3.651787999999e+00	3.000000000000e+00
57.9258             	1.468307099800e+04	15227	3.697099999999e+00	4.000000000000e+00
57.9411             	1.468676003700e+04	15231	3.689046000000e+00	4.000000000000e+00
57.9564             	1.469039551300e+04	15234	3.635483000000e+00	3.000000000000e+00
57.9717             	1.469401131600e+04	15238	3.615811000000e+00	4.000000000000e+00
57.987              	1.469762056100e+04	15242	3.609251999998e+00	4.000000000000e+00
58.0023             	1.470127340600e+04	15245	3.652850999999e+00	3.000000000000e+00
58.0176             	1.470487389800e+04	15249	3.600499999999e+00	4.000000000000e+00
58.0329             	1.470850173300e+04	15252	3.627841000000e+00	3.000000000000e+00
58.0482             	1.471212417700e+04	15256	3.622451000001e+00	4.000000000000e+00
58.0635             	1.471579244400e+04	15260	3.668275000000e+00	4.000000000000e+00
58.0788             	1.471940309600e+04	15263	3.610659000000e+00	3.000000000000e+00
58.0941             	1.472303883200e+04	15267	3.635742999999e+00	4.000000000000e+00
58.1094             	1.472664867200e+04	15271	3.609847000000e+00	4.000000000000e+00
58.1247             	1.473033794200e+04	15274	3.689278000000e+00	3.000000000000e+00
58.14               	1.473411153600e+04	15290	3.773599000000e+00	1.600000000000e+01
58.1553             	1.473774990300e+04	15293	3.638374000000e+00	3.000000000000e+00
58.1706             	1.474136695200e+04	15297	3.617056999999e+00	4.000000000000e+00
58.1859             	1.474501140600e+04	15301	3.644461000000e+00	4.000000000000e+00
58.2012             	1.474866185400e+04	15304	3.650454999999e+00	3.000000000000e+00
58.2165             	1.475234594100e+04	15308	3.684094000000e+00	4.000000000000e+00
58.2318             	1.475599382000e+04	15312	3.647886000001e+00	4.000000000000e+00
58.2471             	1.475962597200e+04	15315	3.632159999999e+00	3.000000000000e+00
58.2624             	1.476323750000e+04	15319	3.611534000000e+00	4.000000000000e+00
58.2777             	1.476694395100e+04	15323	3.706457000000e+00	4.000000000000e+00
58.293              	1.477056291600e+04	15326	3.618971000000e+00	3.000000000000e+00
58.3083             	1.477424559200e+04	15330	3.682682000001e+00	4.000000000000e+00
58.3236             	1.477801129900e+04	15334	3.765715000000e+00	4.000000000000e+00
58.3389             	1.478170056000e+04	15337	3.689267000000e+00	3.000000000000e+00
58.3542             	1.478533119200e+04	15341	3.630639999999e+00	4.000000000000e+00
58.3695             	1.478901658400e+04	15345	3.685399000000e+00	4.000000000000e+00
58.3848             	1.479270598100e+04	15348	3.689404000001e+00	3.000000000000e+00
58.4001             	1.479643248700e+04	15352	3.726511999999e+00	4.000000000000e+00
58.4154             	1.480010529100e+04	15356	3.672811999999e+00	4.000000000000e+00
58.4307             	1.480375815000e+04	15360	3.652866999999e+00	4.000000000000e+00
58.446              	1.480740559000e+04	15363	3.647446999999e+00	3.000000000000e+00
58.4613             	1.481109241800e+04	15367	3.686834999999e+00	4.000000000000e+00
58.4766             	1.481478169400e+04	15371	3.689283000000e+00	4.000000000000e+00
58.4919             	1.481851792200e+04	15374	3.736236000001e+00	3.000000000000e+00
58.5072             	1.482219709000e+04	15378	3.679174000001e+00	4.000000000000e+00
58.5225             	1.482587100000e+04	15382	3.673918000000e+00	4.000000000000e+00
58.5378             	1.482948021600e+04	15385	3.609221999999e+00	3.000000000000e+00
58.5531             	1.483314773900e+04	15389	3.667530999999e+00	4.000000000000e+00
58.5684             	1.483680354600e+04	15393	3.655812999999e+00	4.000000000000e+00
58.5837             	1.484051001500e+04	15396	3.706477000000e+00	3.000000000000e+00
58.599              	1.484423567100e+04	15400	3.725662999999e+00	4.000000000000e+00
58.6143             	1.484789721100e+04	15404	3.661546000001e+00	4.000000000000e+00
58.6296             	1.485149799100e+04	15407	3.600786999999e+00	3.000000000000e+00
58.6449             	1.485514786700e+04	15411	3.649883999999e+00	4.000000000000e+00
58.6602             	1.485877709800e+04	15415	3.629239000000e+00	4.000000000000e+00
58.6755             	1.486251833700e+04	15418	3.741247000002e+00	3.000000000000e+00
58.6908             	1.486637226000e+04	15422	3.853929999999e+00	4.000000000000e+00
58.7061             	1.487007782200e+04	15426	3.705569000000e+00	4.000000000000e+00
58.7214             	1.487374497000e+04	15430	3.667154000001e+00	4.000000000000e+00
58.7367             	1.487749931500e+04	15433	3.754352000000e+00	3.000000000000e+00
58.752              	1.488109792200e+04	15437	3.598615000001e+00	4.000000000000e+00
58.7673             	1.488475011500e+04	15441	3.652200000000e+00	4.000000000000e+00
58.7826             	1.488845346800e+04	15444	3.703360000001e+00	3.000000000000e+00
58.7979             	1.489216586700e+04	15448	3.712406000001e+00	4.000000000000e+00
58.8132             	1.489578665800e+04	15452	3.620797000000e+00	4.000000000000e+00
58.8285             	1.489949631100e+04	15456	3.709660000000e+00	4.000000000000e+00
58.8438             	1.490321728800e+04	15459	3.720985000000e+00	3.000000000000e+00
58.8591             	1.490682512800e+04	15463	3.607845999999e+00	4.000000000000e+00
58.8744             	1.491047481000e+04	15467	3.649689999998e+00	4.000000000000e+00
58.8897             	1.491423902200e+04	15470	3.764219999999e+00	3.000000000000e+00
58.905              	1.491791672800e+04	15474	3.677711999999e+00	4.000000000000e+00
58.9203             	1.492172478100e+04	15478	3.808061000000e+00	4.000000000000e+00
58.9356             	1.492548001100e+04	15482	3.755236999999e+00	4.000000000000e+00
58.9509             	1.492925689000e+04	15485	3.776884999999e+00	3.000000000000e+00
58.9662             	1.493293725600e+04	15489	3.680373000001e+00	4.000000000000e+00
58.9815             	1.493671000600e+04	15493	3.772758000001e+00	4.000000000000e+00
58.9968             	1.494039555900e+04	15497	3.685560000000e+00	4.000000000000e+00
59.0121             	1.494423415300e+04	15500	3.838601000001e+00	3.000000000000e+00
59.0274             	1.494792472900e+04	15504	3.690584000000e+00	4.000000000000e+00
59.0427             	1.495159895100e+04	15508	3.674228000000e+00	4.000000000000e+00
59.058              	1.495531211900e+04	15511	3.713175999999e+00	3.000000000000e+00
59.0733             	1.495909418200e+04	15515	3.782070000001e+00	4.000000000000e+00
59.0886             	1.496274327300e+04	15519	3.649098000000e+00	4.000000000000e+00
59.1039             	1.496642894300e+04	15523	3.685676999999e+00	4.000000000000e+00
59.1192             	1.497012939400e+04	15526	3.700458000001e+00	3.000000000000e+00
59.1345             	1.497392891200e+04	15530	3.799525000000e+00	4.000000000000e+00
59.1498             	1.497758325500e+04	15534	3.654355000001e+00	4.000000000000e+00
59.1651             	1.498140131400e+04	15538	3.818067000000e+00	4.000000000000e+00
59.1804             	1.498509063600e+04	15541	3.689330000001e+00	3.000000000000e+00
59.1957             	1.498889475300e+04	15545	3.804125000001e+00	4.000000000000e+00
59.211              	1.499253036400e+04	15549	3.635618000000e+00	4.000000000000e+00
59.2263             	1.499619527500e+04	15552	3.664918999999e+00	3.000000000000e+00
59.2416             	1.499986989000e+04	15556	3.674621999999e+00	4.000000000000e+00
59.2569             	1.500356378400e+04	15560	3.693899999998e+00	4.000000000000e+00
59.2722             	1.500719423200e+04	15564	3.630455999999e+00	4.000000000000e+00
59.2875             	1.501089484400e+04	15567	3.700620000000e+00	3.000000000000e+00
59.3028             	1.501458654300e+04	15571	3.691706000001e+00	4.000000000000e+00
59.3181             	1.501833959700e+04	15575	3.753059999999e+00	4.000000000000e+00
59.3334             	1.502219014800e+04	15579	3.850558000000e+00	4.000000000000e+00
59.3487             	1.502587219600e+04	15582	3.682056000000e+00	3.000000000000e+00
59.364              	1.502967941700e+04	15586	3.807227000001e+00	4.000000000000e+00
59.3793             	1.503331210800e+04	15590	3.632699000000e+00	4.000000000000e+00
59.3946             	1.503690644600e+04	15593	3.594345000000e+00	3.000000000000e+00
59.4099             	1.504062287900e+04	15597	3.716439000000e+00	4.000000000000e+00
59.4252             	1.504424227400e+04	15601	3.619403000001e+00	4.000000000000e+00
59.4405             	1.504790135800e+04	15604	3.659092000000e+00	3.000000000000e+00
59.4558             	1.505157756900e+04	15608	3.676217000000e+00	4.000000000000e+00
59.4711             	1.505523750000e+04	15612	3.659938000001e+00	4.000000000000e+00
59.4864             	1.505883767900e+04	15615	3.600186000000e+00	3.000000000000e+00
59.5017             	1.506248880400e+04	15619	3.651132999999e+00	4.000000000000e+00
59.517              	1.506608946700e+04	15623	3.600671000000e+00	4.000000000000e+00
59.5323             	1.506973132800e+04	15626	3.641867999999e+00	3.000000000000e+00
59.5476             	1.507340545800e+04	15630	3.674136000000e+00	4.000000000000e+00
59.5629             	1.507721537700e+04	15634	3.809925000000e+00	4.000000000000e+00
59.5782             	1.508089117100e+04	15637	3.675802000000e+00	3.000000000000e+00
59.5935             	1.508464626200e+04	15641	3.755098000000e+00	4.000000000000e+00
59.6088             	1.508835056800e+04	15645	3.704313999999e+00	4.000000000000e+00
59.6241             	1.509209754800e+04	15649	3.746987999999e+00	4.000000000000e+00
59.6394             	1.509587053000e+04	15652	3.772987999999e+00	3.000000000000e+00
59.6547             	1.509972431900e+04	15656	3.853797000000e+00	4.000000000000e+00
59.67               	1.510359743300e+04	15670	3.873119000000e+00	1.400000000000e+01
59.6853             	1.510742604100e+04	15674	3.828615000000e+00	4.000000000000e+00
59.7006             	1.511114645200e+04	15678	3.720418000001e+00	4.000000000000e+00
59.7159             	1.511489325200e+04	15682	3.746807000001e+00	4.000000000000e+00
59.7312             	1.511856036600e+04	15685	3.667121999999e+00	3.000000000000e+00
59.7465             	1.512228845500e+04	15689	3.728095000000e+00	4.000000000000e+00
59.7618             	1.512597678500e+04	15693	3.688338000000e+00	4.000000000000e+00
59.7771             	1.512984432500e+04	15697	3.867547000000e+00	4.000000000000e+00
59.7924             	1.513353252900e+04	15700	3.688210999999e+00	3.000000000000e+00
59.8077             	1.513735402800e+04	15704	3.821505999998e+00	4.000000000000e+00
59.823              	1.514104404700e+04	15708	3.690025000000e+00	4.000000000000e+00
59.8383             	1.514492987500e+04	15712	3.885835999999e+00	4.000000000000e+00
59.8536             	1.514860873300e+04	15715	3.678866000000e+00	3.000000000000e+00
59.8689             	1.515238827300e+04	15719	3.779547000000e+00	4.000000000000e+00
59.8842             	1.515608389400e+04	15723	3.695629000002e+00	4.000000000000e+00
59.8995             	1.515985883200e+04	15727	3.774944999999e+00	4.000000000000e+00
59.9148             	1.516348175300e+04	15730	3.622927999999e+00	3.000000000000e+00
59.9301             	1.516720241100e+04	15734	3.720665999999e+00	4.000000000000e+00
59.9454             	1.517097327100e+04	15738	3.770866999999e+00	4.000000000000e+00
59.9607             	1.517467349300e+04	15742	3.700230000000e+00	4.000000000000e+00
59.976              	1.517832339300e+04	15745	3.649907000001e+00	3.000000000000e+00
59.9913             	1.518210346400e+04	15749	3.780079000000e+00	4.000000000000e+00
60.0066             	1.518584197000e+04	15753	3.738512000000e+00	4.000000000000e+00
60.0219             	1.518951678500e+04	15756	3.674822999999e+00	3.000000000000e+00
60.0372             	1.519321102700e+04	15760	3.694248000000e+00	4.000000000000e+00
60.0525             	1.519702481600e+04	15764	3.813797000001e+00	4.000000000000e+00
60.0678             	1.520066546400e+04	15768	3.640655000001e+00	4.000000000000e+00
60.0831             	1.520439021300e+04	15771	3.724757000000e+00	3.000000000000e+00
60.0984             	1.520802921900e+04	15775	3.639013000000e+00	4.000000000000e+00
60.1137             	1.521185407000e+04	15779	3.824858000000e+00	4.000000000000e+00
60.129              	1.521552725100e+04	15783	3.673188000001e+00	4.000000000000e+00
60.1443             	1.521927182100e+04	15786	3.744575999999e+00	3.000000000000e+00
60.1596             	1.522295330200e+04	15790	3.681488999999e+00	4.000000000000e+00
60.1749             	1.522666220500e+04	15794	3.708909999999e+00	4.000000000000e+00
60.1902             	1.523036824800e+04	15797	3.706050000001e+00	3.000000000000e+00
60.2055             	1.523410122500e+04	15801	3.732985000001e+00	4.000000000000e+00
60.2208             	1.523782673800e+04	15805	3.725520000000e+00	4.000000000000e+00
60.2361             	1.524142006100e+04	15809	3.593330000000e+00	4.000000000000e+00
60.2514             	1.524512947600e+04	15812	3.709423000000e+00	3.000000000000e+00
60.2667             	1.524884579100e+04	15816	3.716322000000e+00	4.000000000000e+00
60.282              	1.525258262000e+04	15820	3.736835000000e+00	4.000000000000e+00
60.2973             	1.525629681000e+04	15823	3.714196000001e+00	3.000000000000e+00
60.3126             	1.525995693300e+04	15827	3.660131000001e+00	4.000000000000e+00
60.3279             	1.526360243800e+04	15831	3.645512000001e+00	4.000000000000e+00
60.3432             	1.526740905300e+04	15835	3.806622000000e+00	4.000000000000e+00
60.3585             	1.527114270900e+04	15838	3.733662999999e+00	3.000000000000e+00
60.3738             	1.527484283700e+04	15842	3.700134999999e+00	4.000000000000e+00
60.3891             	1.527848912000e+04	15846	3.646290999999e+00	4.000000000000e+00
60.4044             	1.528229988300e+04	15850	3.810770000000e+00	4.000000000000e+00
60.4197             	1.528601987800e+04	15853	3.720002000000e+00	3.000000000000e+00
60.435              	1.528976830500e+04	15857	3.748434000001e+00	4.000000000000e+00
60.4503             	1.529346104600e+04	15861	3.692747999999e+00	4.000000000000e+00
60.4656             	1.529719447800e+04	15864	3.733439000001e+00	3.000000000000e+00
60.4809             	1.530093574600e+04	15868	3.741276000001e+00	4.000000000000e+00
60.4962             	1.530462449900e+04	15872	3.688759999999e+00	4.000000000000e+00
60.5115             	1.530828903400e+04	15876	3.664542000000e+00	4.000000000000e+00
60.5268             	1.531201122300e+04	15879	3.722197000001e+00	3.000000000000e+00
60.5421             	1.531573296700e+04	15883	3.721751999999e+00	4.000000000000e+00
60.5574             	1.531945253100e+04	15887	3.719572000000e+00	4.000000000000e+00
60.5727             	1.532314081400e+04	15890	3.688290000000e+00	3.000000000000e+00
60.588              	1.532683988000e+04	15894	3.699073000002e+00	4.000000000000e+00
60.6033             	1.533048581400e+04	15898	3.645940000000e+00	4.000000000000e+00
60.6186             	1.533419067300e+04	15902	3.704867000000e+00	4.000000000000e+00
60.6339             	1.533782988000e+04	15905	3.639215000001e+00	3.000000000000e+00
60.6492             	1.534152634600e+04	15909	3.696474000000e+00	4.000000000000e+00
60.6645             	1.534527005700e+04	15913	3.743718000002e+00	4.000000000000e+00
60.6798             	1.534891745400e+04	15916	3.647403999999e+00	3.000000000000e+00
60.6951             	1.535262081700e+04	15920	3.703369999999e+00	4.000000000000e+00
60.7104             	1.535637045200e+04	15924	3.749643000001e+00	4.000000000000e+00
60.7257             	1.536012262100e+04	15928	3.752177000000e+00	4.000000000000e+00
60.741              	1.536381428400e+04	15931	3.691670000000e+00	3.000000000000e+00
60.7563             	1.536754785300e+04	15935	3.733575999999e+00	4.000000000000e+00
60.7716             	1.537120656500e+04	15939	3.658719999999e+00	4.000000000000e+00
60.7869             	1.537502376400e+04	15943	3.817206000000e+00	4.000000000000e+00
60.8022             	1.537873512200e+04	15946	3.711364999999e+00	3.000000000000e+00
60.8175             	1.538258057700e+04	15950	3.845463000000e+00	4.000000000000e+00
60.8328             	1.538634671700e+04	15954	3.766148000001e+00	4.000000000000e+00
60.8481             	1.539014913600e+04	15958	3.802425999998e+00	4.000000000000e+00
60.8634             	1.539381641000e+04	15961	3.667282000000e+00	3.000000000000e+00
60.8787             	1.539752364100e+04	15965	3.707237999999e+00	4.000000000000e+00
60.894              	1.540121836700e+04	15969	3.694733000000e+00	4.000000000000e+00
60.9093             	1.540489481900e+04	15972	3.676460000001e+00	3.000000000000e+00
60.9246             	1.540858944600e+04	15976	3.694632999999e+00	4.000000000000e+00
60.9399             	1.541231006300e+04	15980	3.720624000000e+00	4.000000000000e+00
60.9552             	1.541597138100e+04	15984	3.661324000001e+00	4.000000000000e+00
60.9705             	1.541977464900e+04	15987	3.803275000000e+00	3.000000000000e+00
60.9858             	1.542342074000e+04	15991	3.646097000001e+00	4.000000000000e+00
61.0011             	1.542724321400e+04	15995	3.822480999999e+00	4.000000000000e+00
61.0164             	1.543096094700e+04	15999	3.717740000000e+00	4.000000000000e+00
61.0317             	1.543472068200e+04	16002	3.759742000000e+00	3.000000000000e+00
61.047              	1.543842941000e+04	16006	3.708736000000e+00	4.000000000000e+00
61.0623             	1.544209395200e+04	16010	3.664548000001e+00	4.000000000000e+00
61.0776             	1.544580062400e+04	16013	3.706680000001e+00	3.000000000000e+00
61.0929             	1.544953650900e+04	16017	3.735891999999e+00	4.000000000000e+00
61.1082             	1.545324381100e+04	16021	3.707307999999e+00	4.000000000000e+00
61.1235             	1.545695156000e+04	16025	3.707757000000e+00	4.000000000000e+00
61.1388             	1.546073147600e+04	16028	3.779924000000e+00	3.000000000000e+00
61.1541             	1.546452492900e+04	16032	3.793460000001e+00	4.000000000000e+00
61.1694             	1.546818304200e+04	16036	3.658120000000e+00	4.000000000000e+00
61.1847             	1.547183669600e+04	16040	3.653660000000e+00	4.000000000000e+00
61.2                	1.547571084200e+04	16066	3.874152999999e+00	2.600000000000e+01
61.2153             	1.547950551000e+04	16070	3.794675000001e+00	4.000000000000e+00
61.2306             	1.548320046600e+04	16073	3.694963000000e+00	3.000000000000e+00
61.2459             	1.548688574300e+04	16077	3.685283000001e+00	4.000000000000e+00
61.2612             	1.549057605800e+04	16081	3.690323000001e+00	4.000000000000e+00
61.2765             	1.549436655100e+04	16084	3.790500000001e+00	3.000000000000e+00
61.2918             	1.549803763600e+04	16088	3.671092000000e+00	4.000000000000e+00
61.3071             	1.550180841200e+04	16092	3.770783000000e+00	4.000000000000e+00
61.3224             	1.550551325800e+04	16096	3.704853000001e+00	4.000000000000e+00
61.3377             	1.550926786300e+04	16099	3.754611000000e+00	3.000000000000e+00
61.353              	1.551304572600e+04	16103	3.777870000000e+00	4.000000000000e+00
61.3683             	1.551676998600e+04	16107	3.724267000000e+00	4.000000000000e+00
61.3836             	1.552054431600e+04	16111	3.774338000001e+00	4.000000000000e+00
61.3989             	1.552449421500e+04	16115	3.949906000000e+00	4.000000000000e+00
61.4142             	1.552843464700e+04	16119	3.940439000000e+00	4.000000000000e+00
61.4295             	1.553249745600e+04	16123	4.062814999999e+00	4.000000000000e+00
61.4448             	1.553624628400e+04	16126	3.748835000000e+00	3.000000000000e+00
61.4601             	1.553999420000e+04	16130	3.747923000001e+00	4.000000000000e+00
61.4754             	1.554369466800e+04	16134	3.700475000000e+00	4.000000000000e+00
61.4907             	1.554751268700e+04	16138	3.818025999999e+00	4.000000000000e+00
61.506              	1.555121378400e+04	16141	3.701104999998e+00	3.000000000000e+00
61.5213             	1.555498973400e+04	16145	3.775955999999e+00	4.000000000000e+00
61.5366             	1.555869146500e+04	16149	3.701738000002e+00	4.000000000000e+00
61.5519             	1.556249156400e+04	16153	3.800105999999e+00	4.000000000000e+00
61.5672             	1.556613949200e+04	16156	3.647935999999e+00	3.000000000000e+00
61.5825             	1.556985843500e+04	16160	3.718950999999e+00	4.000000000000e+00
61.5978             	1.557352490400e+04	16164	3.666476999999e+00	4.000000000000e+00
61.6131             	1.557719889000e+04	16167	3.673993000000e+00	3.000000000000e+00
61.6284             	1.558085068500e+04	16171	3.651803000001e+00	4.000000000000e+00
61.6437             	1.558471446800e+04	16175	3.863791000000e+00	4.000000000000e+00
61.659              	1.558840390700e+04	16179	3.689446000000e+00	4.000000000000e+00
61.6743             	1.559211930700e+04	16182	3.715407000000e+00	3.000000000000e+00
61.6896             	1.559577830300e+04	16186	3.659004000001e+00	4.000000000000e+00
61.7049             	1.559952364500e+04	16190	3.745348000000e+00	4.000000000000e+00
61.7202             	1.560311893100e+04	16193	3.595294000001e+00	3.000000000000e+00
61.7355             	1.560679397000e+04	16197	3.675046000000e+00	4.000000000000e+00
61.7508             	1.561050210400e+04	16201	3.708142000001e+00	4.000000000000e+00
61.7661             	1.561436758000e+04	16205	3.865483000000e+00	4.000000000000e+00
61.7814             	1.561807198700e+04	16208	3.704412999999e+00	3.000000000000e+00
61.7967             	1.562182106800e+04	16212	3.749089000001e+00	4.000000000000e+00
61.812              	1.562546075000e+04	16216	3.639690000000e+00	4.000000000000e+00
61.8273             	1.562915628700e+04	16220	3.695544000000e+00	4.000000000000e+00
61.8426             	1.563292963900e+04	16223	3.773358999999e+00	3.000000000000e+00
61.8579             	1.563667553800e+04	16227	3.745906000000e+00	4.000000000000e+00
61.8732             	1.564033644600e+04	16231	3.660915000000e+00	4.000000000000e+00
61.8885             	1.564418793400e+04	16235	3.851495000001e+00	4.000000000000e+00
61.9038             	1.564823523500e+04	16239	4.047307999999e+00	4.000000000000e+00
61.9191             	1.565202731800e+04	16243	3.792090999999e+00	4.000000000000e+00
61.9344             	1.565566763300e+04	16246	3.640322000001e+00	3.000000000000e+00
61.9497             	1.565948419700e+04	16250	3.816570999999e+00	4.000000000000e+00
61.965              	1.566343553900e+04	16254	3.951349999999e+00	4.000000000000e+00
61.9803             	1.566713787300e+04	16258	3.702341000000e+00	4.000000000000e+00
61.9956             	1.567081751700e+04	16261	3.679652000001e+00	3.000000000000e+00
62.0109             	1.567455330200e+04	16265	3.735790999999e+00	4.000000000000e+00
62.0262             	1.567837594700e+04	16269	3.822652999999e+00	4.000000000000e+00
62.0415             	1.568207481800e+04	16273	3.698878000001e+00	4.000000000000e+00
62.0568             	1.568583960400e+04	16276	3.764794000001e+00	3.000000000000e+00
62.0721             	1.568962093500e+04	16280	3.781338000001e+00	4.000000000000e+00
62.0874             	1.569324288100e+04	16284	3.621953000000e+00	4.000000000000e+00
62.1027             	1.569695821700e+04	16288	3.715343000002e+00	4.000000000000e+00
62.118              	1.570062650300e+04	16291	3.668293000001e+00	3.000000000000e+00
62.1333             	1.570438625800e+04	16295	3.759763000000e+00	4.000000000000e+00
62.1486             	1.570812409500e+04	16299	3.737845000000e+00	4.000000000000e+00
62.1639             	1.571177861200e+04	16302	3.654524000000e+00	3.000000000000e+00
62.1792             	1.571540854800e+04	16306	3.629944000000e+00	4.000000000000e+00
